design,n_groups,coef_var,tests_per_group,n_tested_for_sensitivity,n_tested_for_specificity,prev,sensitivity,specificity,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
267,50,0.07226446783640587,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.0065792909590558874,5
268,50,0.07226446783640587,200,60,300,0.005,0.95,1,0.75,high,38,0.00638565583941752,5
269,50,0.07226446783640587,200,60,300,0.005,0.95,1,0.75,low,38,0.006777059894626714,5
270,50,0.07226446783640587,200,60,300,0.005,0.95,1,0.75,uniform,38,0.0065792909590558874,5
271,50,0.07226446783640587,200,60,300,0.05,0.95,0.75,0.75,high,38,0.0638565583941752,5
272,50,0.07226446783640587,200,60,300,0.05,0.95,0.75,0.75,low,38,0.06777059894626714,5
273,50,0.07226446783640587,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.06579290959055888,5
274,50,0.07226446783640587,200,60,300,0.05,0.95,0.8,0.75,high,38,0.0638565583941752,5
275,50,0.07226446783640587,200,60,300,0.05,0.95,0.8,0.75,low,38,0.06777059894626714,5
276,50,0.07226446783640587,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.06579290959055888,5
277,50,0.07226446783640587,200,60,300,0.05,0.95,0.85,0.75,high,38,0.0638565583941752,5
278,50,0.07226446783640587,200,60,300,0.05,0.95,0.85,0.75,low,38,0.06777059894626714,5
279,50,0.07226446783640587,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.06579290959055888,5
280,50,0.07226446783640587,200,60,300,0.05,0.95,0.9,0.75,high,38,0.0638565583941752,5
281,50,0.07226446783640587,200,60,300,0.05,0.95,0.9,0.75,low,38,0.06777059894626714,5
282,50,0.07226446783640587,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.06579290959055888,5
283,50,0.07226446783640587,200,60,300,0.05,0.95,0.95,0.75,high,38,0.0638565583941752,5
284,50,0.07226446783640587,200,60,300,0.05,0.95,0.95,0.75,low,38,0.06777059894626714,5
285,50,0.07226446783640587,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.06579290959055888,5
286,50,0.07226446783640587,200,60,300,0.05,0.95,1,0.75,high,38,0.0638565583941752,5
287,50,0.07226446783640587,200,60,300,0.05,0.95,1,0.75,low,38,0.06777059894626714,5
288,50,0.07226446783640587,200,60,300,0.05,0.95,1,0.75,uniform,38,0.06579290959055888,5
289,50,0.08227496420448167,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006391714213327698,5
290,50,0.08227496420448167,200,60,300,0.005,0.95,0.75,0.75,low,38,0.006824611876579852,6
291,50,0.08227496420448167,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.006581910606065874,6
292,50,0.08227496420448167,200,60,300,0.005,0.95,0.8,0.75,high,38,0.006391714213327698,6
293,50,0.08227496420448167,200,60,300,0.005,0.95,0.8,0.75,low,38,0.006824611876579852,6
294,50,0.08227496420448167,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.006581910606065874,6
295,50,0.08227496420448167,200,60,300,0.005,0.95,0.85,0.75,high,38,0.006391714213327698,6
296,50,0.08227496420448167,200,60,300,0.005,0.95,0.85,0.75,low,38,0.006824611876579852,6
297,50,0.08227496420448167,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.006581910606065874,6
298,50,0.08227496420448167,200,60,300,0.005,0.95,0.9,0.75,high,38,0.006391714213327698,6
299,50,0.08227496420448167,200,60,300,0.005,0.95,0.9,0.75,low,38,0.006824611876579852,6
300,50,0.08227496420448167,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.006581910606065874,6
301,50,0.08227496420448167,200,60,300,0.005,0.95,0.95,0.75,high,38,0.006391714213327698,6
302,50,0.08227496420448167,200,60,300,0.005,0.95,0.95,0.75,low,38,0.006824611876579852,6
303,50,0.08227496420448167,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.006581910606065874,6
304,50,0.08227496420448167,200,60,300,0.005,0.95,1,0.75,high,38,0.006391714213327698,6
305,50,0.08227496420448167,200,60,300,0.005,0.95,1,0.75,low,38,0.006824611876579852,6
306,50,0.08227496420448167,200,60,300,0.005,0.95,1,0.75,uniform,38,0.006581910606065874,6
307,50,0.08227496420448167,200,60,300,0.05,0.95,0.75,0.75,high,38,0.06391714213327698,6
308,50,0.08227496420448167,200,60,300,0.05,0.95,0.75,0.75,low,38,0.06824611876579852,6
309,50,0.08227496420448167,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.06581910606065874,6
310,50,0.08227496420448167,200,60,300,0.05,0.95,0.8,0.75,high,38,0.06391714213327698,6
311,50,0.08227496420448167,200,60,300,0.05,0.95,0.8,0.75,low,38,0.06824611876579852,6
312,50,0.08227496420448167,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.06581910606065874,6
313,50,0.08227496420448167,200,60,300,0.05,0.95,0.85,0.75,high,38,0.06391714213327698,6
314,50,0.08227496420448167,200,60,300,0.05,0.95,0.85,0.75,low,38,0.06824611876579852,6
315,50,0.08227496420448167,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.06581910606065874,6
316,50,0.08227496420448167,200,60,300,0.05,0.95,0.9,0.75,high,38,0.06391714213327698,6
317,50,0.08227496420448167,200,60,300,0.05,0.95,0.9,0.75,low,38,0.06824611876579852,6
318,50,0.08227496420448167,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.06581910606065874,6
319,50,0.08227496420448167,200,60,300,0.05,0.95,0.95,0.75,high,38,0.06391714213327698,6
320,50,0.08227496420448167,200,60,300,0.05,0.95,0.95,0.75,low,38,0.06824611876579852,6
321,50,0.08227496420448167,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.06581910606065874,6
322,50,0.08227496420448167,200,60,300,0.05,0.95,1,0.75,high,38,0.06391714213327698,6
323,50,0.08227496420448167,200,60,300,0.05,0.95,1,0.75,low,38,0.06824611876579852,6
324,50,0.08227496420448167,200,60,300,0.05,0.95,1,0.75,uniform,38,0.06581910606065874,6
325,50,0.09898982037296081,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006321818310583649,6
326,50,0.09898982037296081,200,60,300,0.005,0.95,0.75,0.75,low,38,0.00685374806460039,6
327,50,0.09898982037296081,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.0065807914786316195,6
328,50,0.09898982037296081,200,60,300,0.005,0.95,0.8,0.75,high,38,0.006321818310583649,6
329,50,0.09898982037296081,200,60,300,0.005,0.95,0.8,0.75,low,38,0.00685374806460039,6
330,50,0.09898982037296081,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.0065807914786316195,6
331,50,0.09898982037296081,200,60,300,0.005,0.95,0.85,0.75,high,38,0.006321818310583649,6
332,50,0.09898982037296081,200,60,300,0.005,0.95,0.85,0.75,low,38,0.00685374806460039,6
333,50,0.09898982037296081,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.0065807914786316195,6
334,50,0.09898982037296081,200,60,300,0.005,0.95,0.9,0.75,high,38,0.006321818310583649,6
335,50,0.09898982037296081,200,60,300,0.005,0.95,0.9,0.75,low,38,0.00685374806460039,6
336,50,0.09898982037296081,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.0065807914786316195,6
337,50,0.09898982037296081,200,60,300,0.005,0.95,0.95,0.75,high,38,0.006321818310583649,6
338,50,0.09898982037296081,200,60,300,0.005,0.95,0.95,0.75,low,38,0.00685374806460039,6
339,50,0.09898982037296081,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.0065807914786316195,6
340,50,0.09898982037296081,200,60,300,0.005,0.95,1,0.75,high,38,0.006321818310583649,6
341,50,0.09898982037296081,200,60,300,0.005,0.95,1,0.75,low,38,0.00685374806460039,6
342,50,0.09898982037296081,200,60,300,0.005,0.95,1,0.75,uniform,38,0.0065807914786316195,6
343,50,0.09898982037296081,200,60,300,0.05,0.95,0.75,0.75,high,38,0.06321818310583649,6
344,50,0.09898982037296081,200,60,300,0.05,0.95,0.75,0.75,low,38,0.0685374806460039,6
345,50,0.09898982037296081,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.0658079147863162,6
346,50,0.09898982037296081,200,60,300,0.05,0.95,0.8,0.75,high,38,0.06321818310583649,6
347,50,0.09898982037296081,200,60,300,0.05,0.95,0.8,0.75,low,38,0.0685374806460039,6
348,50,0.09898982037296081,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.0658079147863162,7
349,50,0.09898982037296081,200,60,300,0.05,0.95,0.85,0.75,high,38,0.06321818310583649,7
350,50,0.09898982037296081,200,60,300,0.05,0.95,0.85,0.75,low,38,0.0685374806460039,7
351,50,0.09898982037296081,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.0658079147863162,7
352,50,0.09898982037296081,200,60,300,0.05,0.95,0.9,0.75,high,38,0.06321818310583649,7
353,50,0.09898982037296081,200,60,300,0.05,0.95,0.9,0.75,low,38,0.0685374806460039,7
354,50,0.09898982037296081,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.0658079147863162,7
355,50,0.09898982037296081,200,60,300,0.05,0.95,0.95,0.75,high,38,0.06321818310583649,7
356,50,0.09898982037296081,200,60,300,0.05,0.95,0.95,0.75,low,38,0.0685374806460039,7
357,50,0.09898982037296081,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.0658079147863162,7
358,50,0.09898982037296081,200,60,300,0.05,0.95,1,0.75,high,38,0.06321818310583649,7
359,50,0.09898982037296081,200,60,300,0.05,0.95,1,0.75,low,38,0.0685374806460039,7
360,50,0.09898982037296081,200,60,300,0.05,0.95,1,0.75,uniform,38,0.0658079147863162,7
361,50,0.10647195189051036,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006306556879697028,7
362,50,0.10647195189051036,200,60,300,0.005,0.95,0.75,0.75,low,38,0.006878940714009486,7
363,50,0.10647195189051036,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.006565210076842535,7
364,50,0.10647195189051036,200,60,300,0.005,0.95,0.8,0.75,high,38,0.006306556879697028,7
365,50,0.10647195189051036,200,60,300,0.005,0.95,0.8,0.75,low,38,0.006878940714009486,7
366,50,0.10647195189051036,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.006565210076842535,7
367,50,0.10647195189051036,200,60,300,0.005,0.95,0.85,0.75,high,38,0.006306556879697028,7
368,50,0.10647195189051036,200,60,300,0.005,0.95,0.85,0.75,low,38,0.006878940714009486,7
369,50,0.10647195189051036,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.006565210076842535,7
370,50,0.10647195189051036,200,60,300,0.005,0.95,0.9,0.75,high,38,0.006306556879697028,7
371,50,0.10647195189051036,200,60,300,0.005,0.95,0.9,0.75,low,38,0.006878940714009486,7
372,50,0.10647195189051036,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.006565210076842535,7
373,50,0.10647195189051036,200,60,300,0.005,0.95,0.95,0.75,high,38,0.006306556879697028,7
374,50,0.10647195189051036,200,60,300,0.005,0.95,0.95,0.75,low,38,0.006878940714009486,7
375,50,0.10647195189051036,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.006565210076842535,7
376,50,0.10647195189051036,200,60,300,0.005,0.95,1,0.75,high,38,0.006306556879697028,7
377,50,0.10647195189051036,200,60,300,0.005,0.95,1,0.75,low,38,0.006878940714009486,7
378,50,0.10647195189051036,200,60,300,0.005,0.95,1,0.75,uniform,38,0.006565210076842535,7
379,50,0.10647195189051036,200,60,300,0.05,0.95,0.75,0.75,high,38,0.06306556879697028,7
380,50,0.10647195189051036,200,60,300,0.05,0.95,0.75,0.75,low,38,0.06878940714009486,7
381,50,0.10647195189051036,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.06565210076842536,7
382,50,0.10647195189051036,200,60,300,0.05,0.95,0.8,0.75,high,38,0.06306556879697028,7
383,50,0.10647195189051036,200,60,300,0.05,0.95,0.8,0.75,low,38,0.06878940714009486,7
384,50,0.10647195189051036,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.06565210076842536,7
385,50,0.10647195189051036,200,60,300,0.05,0.95,0.85,0.75,high,38,0.06306556879697028,7
386,50,0.10647195189051036,200,60,300,0.05,0.95,0.85,0.75,low,38,0.06878940714009486,7
387,50,0.10647195189051036,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.06565210076842536,7
388,50,0.10647195189051036,200,60,300,0.05,0.95,0.9,0.75,high,38,0.06306556879697028,7
389,50,0.10647195189051036,200,60,300,0.05,0.95,0.9,0.75,low,38,0.06878940714009486,7
390,50,0.10647195189051036,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.06565210076842536,7
391,50,0.10647195189051036,200,60,300,0.05,0.95,0.95,0.75,high,38,0.06306556879697028,7
392,50,0.10647195189051036,200,60,300,0.05,0.95,0.95,0.75,low,38,0.06878940714009486,7
393,50,0.10647195189051036,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.06565210076842536,7
394,50,0.10647195189051036,200,60,300,0.05,0.95,1,0.75,high,38,0.06306556879697028,7
395,50,0.10647195189051036,200,60,300,0.05,0.95,1,0.75,low,38,0.06878940714009486,7
396,50,0.10647195189051036,200,60,300,0.05,0.95,1,0.75,uniform,38,0.06565210076842536,7
397,50,0.1218680778839867,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006283256666331186,7
398,50,0.1218680778839867,200,60,300,0.005,0.95,0.75,0.75,low,38,0.006931395020448662,7
399,50,0.1218680778839867,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.006586025363424934,7
400,50,0.1218680778839867,200,60,300,0.005,0.95,0.8,0.75,high,38,0.006283256666331186,7
401,50,0.1218680778839867,200,60,300,0.005,0.95,0.8,0.75,low,38,0.006931395020448662,7
402,50,0.1218680778839867,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.006586025363424934,7
403,50,0.1218680778839867,200,60,300,0.005,0.95,0.85,0.75,high,38,0.006283256666331186,7
404,50,0.1218680778839867,200,60,300,0.005,0.95,0.85,0.75,low,38,0.006931395020448662,7
405,50,0.1218680778839867,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.006586025363424934,8
406,50,0.1218680778839867,200,60,300,0.005,0.95,0.9,0.75,high,38,0.006283256666331186,8
407,50,0.1218680778839867,200,60,300,0.005,0.95,0.9,0.75,low,38,0.006931395020448662,8
408,50,0.1218680778839867,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.006586025363424934,8
409,50,0.1218680778839867,200,60,300,0.005,0.95,0.95,0.75,high,38,0.006283256666331186,8
410,50,0.1218680778839867,200,60,300,0.005,0.95,0.95,0.75,low,38,0.006931395020448662,8
411,50,0.1218680778839867,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.006586025363424934,8
412,50,0.1218680778839867,200,60,300,0.005,0.95,1,0.75,high,38,0.006283256666331186,8
413,50,0.1218680778839867,200,60,300,0.005,0.95,1,0.75,low,38,0.006931395020448662,8
414,50,0.1218680778839867,200,60,300,0.005,0.95,1,0.75,uniform,38,0.006586025363424934,8
415,50,0.1218680778839867,200,60,300,0.05,0.95,0.75,0.75,high,38,0.06283256666331186,8
416,50,0.1218680778839867,200,60,300,0.05,0.95,0.75,0.75,low,38,0.06931395020448662,8
417,50,0.1218680778839867,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.06586025363424934,8
418,50,0.1218680778839867,200,60,300,0.05,0.95,0.8,0.75,high,38,0.06283256666331186,8
419,50,0.1218680778839867,200,60,300,0.05,0.95,0.8,0.75,low,38,0.06931395020448662,8
420,50,0.1218680778839867,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.06586025363424934,8
421,50,0.1218680778839867,200,60,300,0.05,0.95,0.85,0.75,high,38,0.06283256666331186,8
422,50,0.1218680778839867,200,60,300,0.05,0.95,0.85,0.75,low,38,0.06931395020448662,8
423,50,0.1218680778839867,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.06586025363424934,8
424,50,0.1218680778839867,200,60,300,0.05,0.95,0.9,0.75,high,38,0.06283256666331186,8
425,50,0.1218680778839867,200,60,300,0.05,0.95,0.9,0.75,low,38,0.06931395020448662,8
426,50,0.1218680778839867,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.06586025363424934,8
427,50,0.1218680778839867,200,60,300,0.05,0.95,0.95,0.75,high,38,0.06283256666331186,8
428,50,0.1218680778839867,200,60,300,0.05,0.95,0.95,0.75,low,38,0.06931395020448662,8
429,50,0.1218680778839867,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.06586025363424934,8
430,50,0.1218680778839867,200,60,300,0.05,0.95,1,0.75,high,38,0.06283256666331186,8
431,50,0.1218680778839867,200,60,300,0.05,0.95,1,0.75,low,38,0.06931395020448662,8
432,50,0.1218680778839867,200,60,300,0.05,0.95,1,0.75,uniform,38,0.06586025363424934,8
433,50,0.1324660879358071,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006254652166347942,8
434,50,0.1324660879358071,200,60,300,0.005,0.95,0.75,0.75,low,38,0.006974861894333587,8
435,50,0.1324660879358071,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.006582132290579172,8
436,50,0.1324660879358071,200,60,300,0.005,0.95,0.8,0.75,high,38,0.006254652166347942,8
437,50,0.1324660879358071,200,60,300,0.005,0.95,0.8,0.75,low,38,0.006974861894333587,8
438,50,0.1324660879358071,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.006582132290579172,8
439,50,0.1324660879358071,200,60,300,0.005,0.95,0.85,0.75,high,38,0.006254652166347942,8
440,50,0.1324660879358071,200,60,300,0.005,0.95,0.85,0.75,low,38,0.006974861894333587,8
441,50,0.1324660879358071,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.006582132290579172,8
442,50,0.1324660879358071,200,60,300,0.005,0.95,0.9,0.75,high,38,0.006254652166347942,8
443,50,0.1324660879358071,200,60,300,0.005,0.95,0.9,0.75,low,38,0.006974861894333587,8
444,50,0.1324660879358071,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.006582132290579172,8
445,50,0.1324660879358071,200,60,300,0.005,0.95,0.95,0.75,high,38,0.006254652166347942,8
446,50,0.1324660879358071,200,60,300,0.005,0.95,0.95,0.75,low,38,0.006974861894333587,8
447,50,0.1324660879358071,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.006582132290579172,8
448,50,0.1324660879358071,200,60,300,0.005,0.95,1,0.75,high,38,0.006254652166347942,8
449,50,0.1324660879358071,200,60,300,0.005,0.95,1,0.75,low,38,0.006974861894333587,8
450,50,0.1324660879358071,200,60,300,0.005,0.95,1,0.75,uniform,38,0.006582132290579172,8
451,50,0.1324660879358071,200,60,300,0.05,0.95,0.75,0.75,high,38,0.06254652166347942,8
452,50,0.1324660879358071,200,60,300,0.05,0.95,0.75,0.75,low,38,0.06974861894333587,8
453,50,0.1324660879358071,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.06582132290579172,8
454,50,0.1324660879358071,200,60,300,0.05,0.95,0.8,0.75,high,38,0.06254652166347942,8
455,50,0.1324660879358071,200,60,300,0.05,0.95,0.8,0.75,low,38,0.06974861894333587,8
456,50,0.1324660879358071,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.06582132290579172,8
457,50,0.1324660879358071,200,60,300,0.05,0.95,0.85,0.75,high,38,0.06254652166347942,8
458,50,0.1324660879358071,200,60,300,0.05,0.95,0.85,0.75,low,38,0.06974861894333587,8
459,50,0.1324660879358071,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.06582132290579172,8
460,50,0.1324660879358071,200,60,300,0.05,0.95,0.9,0.75,high,38,0.06254652166347942,8
461,50,0.1324660879358071,200,60,300,0.05,0.95,0.9,0.75,low,38,0.06974861894333587,8
462,50,0.1324660879358071,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.06582132290579172,8
463,50,0.1324660879358071,200,60,300,0.05,0.95,0.95,0.75,high,38,0.06254652166347942,9
464,50,0.1324660879358071,200,60,300,0.05,0.95,0.95,0.75,low,38,0.06974861894333587,9
465,50,0.1324660879358071,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.06582132290579172,9
466,50,0.1324660879358071,200,60,300,0.05,0.95,1,0.75,high,38,0.06254652166347942,9
467,50,0.1324660879358071,200,60,300,0.05,0.95,1,0.75,low,38,0.06974861894333587,9
468,50,0.1324660879358071,200,60,300,0.05,0.95,1,0.75,uniform,38,0.06582132290579172,9
469,50,0.12869713767887206,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006268013839348981,9
470,50,0.12869713767887206,200,60,300,0.005,0.95,0.75,0.75,low,38,0.006958241448009185,9
471,50,0.12869713767887206,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.006584601159329213,9
472,50,0.12869713767887206,200,60,300,0.005,0.95,0.8,0.75,high,38,0.006268013839348981,9
473,50,0.12869713767887206,200,60,300,0.005,0.95,0.8,0.75,low,38,0.006958241448009185,9
474,50,0.12869713767887206,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.006584601159329213,9
475,50,0.12869713767887206,200,60,300,0.005,0.95,0.85,0.75,high,38,0.006268013839348981,9
476,50,0.12869713767887206,200,60,300,0.005,0.95,0.85,0.75,low,38,0.006958241448009185,9
477,50,0.12869713767887206,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.006584601159329213,9
478,50,0.12869713767887206,200,60,300,0.005,0.95,0.9,0.75,high,38,0.006268013839348981,9
479,50,0.12869713767887206,200,60,300,0.005,0.95,0.9,0.75,low,38,0.006958241448009185,9
480,50,0.12869713767887206,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.006584601159329213,9
481,50,0.12869713767887206,200,60,300,0.005,0.95,0.95,0.75,high,38,0.006268013839348981,9
482,50,0.12869713767887206,200,60,300,0.005,0.95,0.95,0.75,low,38,0.006958241448009185,9
483,50,0.12869713767887206,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.006584601159329213,9
484,50,0.12869713767887206,200,60,300,0.005,0.95,1,0.75,high,38,0.006268013839348981,9
485,50,0.12869713767887206,200,60,300,0.005,0.95,1,0.75,low,38,0.006958241448009185,9
486,50,0.12869713767887206,200,60,300,0.005,0.95,1,0.75,uniform,38,0.006584601159329213,9
487,50,0.12869713767887206,200,60,300,0.05,0.95,0.75,0.75,high,38,0.06268013839348982,9
488,50,0.12869713767887206,200,60,300,0.05,0.95,0.75,0.75,low,38,0.06958241448009185,9
489,50,0.12869713767887206,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.06584601159329213,9
490,50,0.12869713767887206,200,60,300,0.05,0.95,0.8,0.75,high,38,0.06268013839348982,9
491,50,0.12869713767887206,200,60,300,0.05,0.95,0.8,0.75,low,38,0.06958241448009185,9
492,50,0.12869713767887206,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.06584601159329213,9
493,50,0.12869713767887206,200,60,300,0.05,0.95,0.85,0.75,high,38,0.06268013839348982,9
494,50,0.12869713767887206,200,60,300,0.05,0.95,0.85,0.75,low,38,0.06958241448009185,9
495,50,0.12869713767887206,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.06584601159329213,9
496,50,0.12869713767887206,200,60,300,0.05,0.95,0.9,0.75,high,38,0.06268013839348982,9
497,50,0.12869713767887206,200,60,300,0.05,0.95,0.9,0.75,low,38,0.06958241448009185,9
498,50,0.12869713767887206,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.06584601159329213,9
499,50,0.12869713767887206,200,60,300,0.05,0.95,0.95,0.75,high,38,0.06268013839348982,9
500,50,0.12869713767887206,200,60,300,0.05,0.95,0.95,0.75,low,38,0.06958241448009185,9
501,50,0.12869713767887206,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.06584601159329213,9
502,50,0.12869713767887206,200,60,300,0.05,0.95,1,0.75,high,38,0.06268013839348982,9
503,50,0.12869713767887206,200,60,300,0.05,0.95,1,0.75,low,38,0.06958241448009185,9
504,50,0.12869713767887206,200,60,300,0.05,0.95,1,0.75,uniform,38,0.06584601159329213,9
505,50,0.14859113434659996,200,60,300,0.005,0.95,0.75,0.75,high,38,0.006225742201365863,9
506,50,0.14859113434659996,200,60,300,0.005,0.95,0.75,0.75,low,38,0.007033591908377162,9
