design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
3319,50,2.5232688729404655,200,0.05,0.5,high,25,0.05001451429985456,79
3320,50,2.5232688729404655,200,0.05,0.5,uniform,25,0.15019911429920124,79
3321,50,2.5232688729404655,200,0.05,0.75,high,38,0.050000000362857566,79
3322,50,2.5232688729404655,200,0.05,0.75,uniform,38,0.08592967162844162,79
3323,50,2.3056421482642273,200,0.05,0.02,high,1,0.25829411251386053,79
3324,50,2.3056421482642273,200,0.05,0.05,high,2,0.1457480003085541,79
3325,50,2.3056421482642273,200,0.05,0.1,high,5,0.06908508553774899,79
3326,50,2.3056421482642273,200,0.05,0.25,high,12,0.05124637003188738,79
3327,50,2.3056421482642273,200,0.05,0.25,uniform,12,0.376814927517395,79
3328,50,2.3056421482642273,200,0.05,0.5,high,25,0.05000119757394574,79
3329,50,2.3056421482642273,200,0.05,0.5,uniform,25,0.1383723272425826,79
3330,50,2.3056421482642273,200,0.05,0.75,high,38,0.05000000000101518,79
3331,50,2.3056421482642273,200,0.05,0.75,uniform,38,0.08204956656765068,79
3332,50,2.0205956036599284,200,0.05,0.02,high,1,0.34691999024977227,79
3333,50,2.0205956036599284,200,0.05,0.05,high,2,0.17486853732142987,79
3334,50,2.0205956036599284,200,0.05,0.1,high,5,0.08212351113269903,79
3335,50,2.0205956036599284,200,0.05,0.25,high,12,0.052020506726110444,79
3336,50,2.0205956036599284,200,0.05,0.25,uniform,12,0.30556372320313147,79
3337,50,2.0205956036599284,200,0.05,0.5,high,25,0.05000161529804252,79
3338,50,2.0205956036599284,200,0.05,0.5,uniform,25,0.11927235066510478,79
3339,50,2.0205956036599284,200,0.05,0.75,high,38,0.05000000010155057,79
3340,50,2.0205956036599284,200,0.05,0.75,uniform,38,0.07560316410727722,79
3341,50,2.126531301960778,200,0.05,0.02,high,1,0.2360883366018909,79
3342,50,2.126531301960778,200,0.05,0.05,high,2,0.14805182956781163,79
3343,50,2.126531301960778,200,0.05,0.1,high,5,0.07568616550355532,79
3344,50,2.126531301960778,200,0.05,0.25,high,12,0.0537445500653939,79
3345,50,2.126531301960778,200,0.05,0.25,uniform,12,0.31822769811589047,79
3346,50,2.126531301960778,200,0.05,0.5,high,25,0.05004760319234566,79
3347,50,2.126531301960778,200,0.05,0.5,uniform,25,0.13136527713485113,79
3348,50,2.126531301960778,200,0.05,0.75,high,38,0.05000011310956913,79
3349,50,2.126531301960778,200,0.05,0.75,low,38,0.7176369540640716,79
3350,50,2.126531301960778,200,0.05,0.75,uniform,38,0.08162509140870089,79
3351,50,2.3445787675834455,200,0.05,0.02,high,1,0.21985154856643047,79
3352,50,2.3445787675834455,200,0.05,0.05,high,2,0.12796726353440066,80
3353,50,2.3445787675834455,200,0.05,0.1,high,5,0.06795887187896683,80
3354,50,2.3445787675834455,200,0.05,0.25,high,12,0.052565856240779266,80
3355,50,2.3445787675834455,200,0.05,0.25,uniform,12,0.34480902114962186,80
3356,50,2.3445787675834455,200,0.05,0.5,high,25,0.050008144662603844,80
3357,50,2.3445787675834455,200,0.05,0.5,uniform,25,0.1340517777086116,80
3358,50,2.3445787675834455,200,0.05,0.75,high,38,0.05000001270893284,80
3359,50,2.3445787675834455,200,0.05,0.75,uniform,38,0.08751357376143065,80
3360,50,2.8862558901222237,200,0.05,0.02,high,1,0.13571479627949481,80
3361,50,2.8862558901222237,200,0.05,0.05,high,2,0.09506852180268707,80
3362,50,2.8862558901222237,200,0.05,0.1,high,5,0.06736609398143606,80
3363,50,2.8862558901222237,200,0.05,0.25,high,12,0.054526556428301225,80
3364,50,2.8862558901222237,200,0.05,0.25,uniform,12,0.5200574082086455,80
3365,50,2.8862558901222237,200,0.05,0.5,high,25,0.050113465907406035,80
3366,50,2.8862558901222237,200,0.05,0.5,uniform,25,0.18866748749979004,80
3367,50,2.8862558901222237,200,0.05,0.75,high,38,0.05000027000607496,80
3368,50,2.8862558901222237,200,0.05,0.75,low,38,0.602296218902595,80
3369,50,2.8862558901222237,200,0.05,0.75,uniform,38,0.1028188164931729,80
3370,50,2.478084897493389,200,0.05,0.02,high,1,0.17118501694227814,80
3371,50,2.478084897493389,200,0.05,0.05,high,2,0.1165054581249672,80
3372,50,2.478084897493389,200,0.05,0.1,high,5,0.07266380659281688,80
3373,50,2.478084897493389,200,0.05,0.25,high,12,0.053111327373563,80
3374,50,2.478084897493389,200,0.05,0.25,uniform,12,0.4124354780965428,80
3375,50,2.478084897493389,200,0.05,0.5,high,25,0.0500132163644435,80
3376,50,2.478084897493389,200,0.05,0.5,uniform,25,0.1418659209693697,80
3377,50,2.478084897493389,200,0.05,0.75,high,38,0.050000000123112835,80
3378,50,2.478084897493389,200,0.05,0.75,low,38,0.8535155738488165,80
3379,50,2.478084897493389,200,0.05,0.75,uniform,38,0.09750079802574692,80
3380,50,3.260343337261925,200,0.05,0.02,high,1,0.11923801148186419,80
3381,50,3.260343337261925,200,0.05,0.05,high,2,0.08611493619231743,80
3382,50,3.260343337261925,200,0.05,0.1,high,5,0.06135184900209279,80
3383,50,3.260343337261925,200,0.05,0.25,high,12,0.051388606053652135,80
3384,50,3.260343337261925,200,0.05,0.25,uniform,12,0.6413090575620655,80
3385,50,3.260343337261925,200,0.05,0.5,high,25,0.050026801497184255,80
3386,50,3.260343337261925,200,0.05,0.5,uniform,25,0.1894071589409541,80
3387,50,3.260343337261925,200,0.05,0.75,high,38,0.05000000045135105,80
3388,50,3.260343337261925,200,0.05,0.75,uniform,38,0.11840145369569026,80
3389,50,2.378728456216092,200,0.05,0.02,high,1,0.24125204712180295,80
3390,50,2.378728456216092,200,0.05,0.05,high,2,0.12445595631498188,80
3391,50,2.378728456216092,200,0.05,0.1,high,5,0.0688009749582983,80
3392,50,2.378728456216092,200,0.05,0.25,high,12,0.053120990543683425,80
3393,50,2.378728456216092,200,0.05,0.25,uniform,12,0.39114096639861856,80
3394,50,2.378728456216092,200,0.05,0.5,high,25,0.05005322495178153,81
3395,50,2.378728456216092,200,0.05,0.5,uniform,25,0.13404307940585866,81
3396,50,2.378728456216092,200,0.05,0.75,high,38,0.05000010097646644,81
3397,50,2.378728456216092,200,0.05,0.75,low,38,0.8510277394334793,81
3398,50,2.378728456216092,200,0.05,0.75,uniform,38,0.08690141927324241,81
3399,50,2.9165809650924195,200,0.05,0.02,high,1,0.20138607840732092,81
3400,50,2.9165809650924195,200,0.05,0.05,high,2,0.10319938355747403,81
3401,50,2.9165809650924195,200,0.05,0.1,high,5,0.05647271603267076,81
3402,50,2.9165809650924195,200,0.05,0.25,high,12,0.050132205496292645,81
3403,50,2.9165809650924195,200,0.05,0.25,uniform,12,0.5106899410115024,81
3404,50,2.9165809650924195,200,0.05,0.5,high,25,0.05000254829228105,81
3405,50,2.9165809650924195,200,0.05,0.5,uniform,25,0.14116291739733022,81
3406,50,2.9165809650924195,200,0.05,0.75,high,38,0.05000000072954085,81
3407,50,2.9165809650924195,200,0.05,0.75,uniform,38,0.09864724706408014,81
3408,50,1.838809920995068,200,0.05,0.02,high,1,0.38537106767249857,81
3409,50,1.838809920995068,200,0.05,0.05,high,2,0.20782658440991808,81
3410,50,1.838809920995068,200,0.05,0.1,high,5,0.0925296177330819,81
3411,50,1.838809920995068,200,0.05,0.1,uniform,5,0.8523056251822592,81
3412,50,1.838809920995068,200,0.05,0.25,high,12,0.053536028187988444,81
3413,50,1.838809920995068,200,0.05,0.25,uniform,12,0.28175203744996336,81
3414,50,1.838809920995068,200,0.05,0.5,high,25,0.05002033113434529,81
3415,50,1.838809920995068,200,0.05,0.5,uniform,25,0.11405262873695025,81
3416,50,1.838809920995068,200,0.05,0.75,high,38,0.0500000036637691,81
3417,50,1.838809920995068,200,0.05,0.75,low,38,0.7570079385940041,81
3418,50,1.838809920995068,200,0.05,0.75,uniform,38,0.07529438169599212,81
3419,50,3.936036989174647,200,0.05,0.02,high,1,0.112118578928461,81
3420,50,3.936036989174647,200,0.05,0.05,high,2,0.063994792385076,81
3421,50,3.936036989174647,200,0.05,0.1,high,5,0.05221186564101851,81
3422,50,3.936036989174647,200,0.05,0.25,high,12,0.050110334541981244,81
3423,50,3.936036989174647,200,0.05,0.5,high,25,0.05000017156788453,81
3424,50,3.936036989174647,200,0.05,0.5,uniform,25,0.3610668284656617,81
3425,50,3.936036989174647,200,0.05,0.75,high,38,0.050000000007148535,81
3426,50,3.936036989174647,200,0.05,0.75,uniform,38,0.108287270228954,81
3427,50,2.3860733252974975,200,0.05,0.02,high,1,0.2337383134064233,81
3428,50,2.3860733252974975,200,0.05,0.05,high,2,0.1258121248223376,81
3429,50,2.3860733252974975,200,0.05,0.1,high,5,0.06813799530904104,81
3430,50,2.3860733252974975,200,0.05,0.25,high,12,0.051152820850672735,81
3431,50,2.3860733252974975,200,0.05,0.25,uniform,12,0.35729010876298073,81
3432,50,2.3860733252974975,200,0.05,0.5,high,25,0.05000723893449377,81
3433,50,2.3860733252974975,200,0.05,0.5,uniform,25,0.13804747184306826,81
3434,50,2.3860733252974975,200,0.05,0.75,high,38,0.050000000036564456,81
3435,50,2.3860733252974975,200,0.05,0.75,uniform,38,0.08522186049761735,81
3436,50,2.2407842469010393,200,0.05,0.02,high,1,0.2024172274522326,81
3437,50,2.2407842469010393,200,0.05,0.05,high,2,0.13198765347421598,82
3438,50,2.2407842469010393,200,0.05,0.1,high,5,0.07576324954843655,82
3439,50,2.2407842469010393,200,0.05,0.25,high,12,0.05345731628805667,82
3440,50,2.2407842469010393,200,0.05,0.25,uniform,12,0.33947138251300457,82
3441,50,2.2407842469010393,200,0.05,0.5,high,25,0.05003805811639954,82
3442,50,2.2407842469010393,200,0.05,0.5,uniform,25,0.14021329869027224,82
3443,50,2.2407842469010393,200,0.05,0.75,high,38,0.05000000012965233,82
3444,50,2.2407842469010393,200,0.05,0.75,low,38,0.7731042206454404,82
3445,50,2.2407842469010393,200,0.05,0.75,uniform,38,0.08580309215598295,82
3446,50,2.8265905966249463,200,0.05,0.02,high,1,0.1418420953837015,82
3447,50,2.8265905966249463,200,0.05,0.05,high,2,0.09778837230468013,82
3448,50,2.8265905966249463,200,0.05,0.1,high,5,0.06672380661941396,82
3449,50,2.8265905966249463,200,0.05,0.25,high,12,0.0527014981837336,82
3450,50,2.8265905966249463,200,0.05,0.25,uniform,12,0.5107843892213447,82
3451,50,2.8265905966249463,200,0.05,0.5,high,25,0.050031431315396044,82
3452,50,2.8265905966249463,200,0.05,0.5,uniform,25,0.18184028787450954,82
3453,50,2.8265905966249463,200,0.05,0.75,high,38,0.050000026670496515,82
3454,50,2.8265905966249463,200,0.05,0.75,low,38,0.9754124304258763,82
3455,50,2.8265905966249463,200,0.05,0.75,uniform,38,0.10066921109277913,82
3456,50,3.1185391568867105,200,0.05,0.02,high,1,0.12937703386485463,82
3457,50,3.1185391568867105,200,0.05,0.05,high,2,0.08655699049973385,82
3458,50,3.1185391568867105,200,0.05,0.1,high,5,0.06194397928777532,82
3459,50,3.1185391568867105,200,0.05,0.25,high,12,0.050477257324351654,82
3460,50,3.1185391568867105,200,0.05,0.25,uniform,12,0.6394931568352025,82
3461,50,3.1185391568867105,200,0.05,0.5,high,25,0.050004083259513527,82
3462,50,3.1185391568867105,200,0.05,0.5,uniform,25,0.21794778268403434,82
3463,50,3.1185391568867105,200,0.05,0.75,high,38,0.05000000001579181,82
3464,50,3.1185391568867105,200,0.05,0.75,uniform,38,0.10273643309207968,82
3465,50,2.3547764486955716,200,0.05,0.02,high,1,0.20433465144134438,82
3466,50,2.3547764486955716,200,0.05,0.05,high,2,0.1309859681802524,82
3467,50,2.3547764486955716,200,0.05,0.1,high,5,0.07019831971734092,82
3468,50,2.3547764486955716,200,0.05,0.25,high,12,0.05166982353969323,82
3469,50,2.3547764486955716,200,0.05,0.25,uniform,12,0.36726979016510425,82
3470,50,2.3547764486955716,200,0.05,0.5,high,25,0.050016670513940806,82
3471,50,2.3547764486955716,200,0.05,0.5,uniform,25,0.14173152049972873,82
3472,50,2.3547764486955716,200,0.05,0.75,high,38,0.05000000050739653,82
3473,50,2.3547764486955716,200,0.05,0.75,uniform,38,0.0886940463077395,82
3474,50,3.395093053424684,200,0.05,0.02,high,1,0.14055081945900108,82
3475,50,3.395093053424684,200,0.05,0.05,high,2,0.07712107194587789,82
3476,50,3.395093053424684,200,0.05,0.1,high,5,0.05291483214853041,82
3477,50,3.395093053424684,200,0.05,0.25,high,12,0.05024120441817326,82
3478,50,3.395093053424684,200,0.05,0.25,uniform,12,0.6954629543721285,82
3479,50,3.395093053424684,200,0.05,0.5,high,25,0.05000059466625265,83
3480,50,3.395093053424684,200,0.05,0.5,uniform,25,0.21018473690157058,83
3481,50,3.395093053424684,200,0.05,0.75,high,38,0.05000000001699295,83
3482,50,3.395093053424684,200,0.05,0.75,uniform,38,0.10341295759941195,83
3483,50,2.824235100717314,200,0.05,0.02,high,1,0.188925746284804,83
3484,50,2.824235100717314,200,0.05,0.05,high,2,0.09595450728015183,83
3485,50,2.824235100717314,200,0.05,0.1,high,5,0.05855068129562426,83
3486,50,2.824235100717314,200,0.05,0.25,high,12,0.05125129743204119,83
3487,50,2.824235100717314,200,0.05,0.25,uniform,12,0.3940785184378113,83
3488,50,2.824235100717314,200,0.05,0.5,high,25,0.050000167512253994,83
3489,50,2.824235100717314,200,0.05,0.5,uniform,25,0.17747562114941232,83
3490,50,2.824235100717314,200,0.05,0.75,high,38,0.05000000002046689,83
3491,50,2.824235100717314,200,0.05,0.75,uniform,38,0.08483974972960474,83
3492,50,3.3414507079519096,200,0.05,0.02,high,1,0.12134242881563818,83
3493,50,3.3414507079519096,200,0.05,0.05,high,2,0.08681635161014221,83
3494,50,3.3414507079519096,200,0.05,0.1,high,5,0.056023698957183884,83
3495,50,3.3414507079519096,200,0.05,0.25,high,12,0.05040457787906722,83
3496,50,3.3414507079519096,200,0.05,0.25,uniform,12,0.82647803176511,83
3497,50,3.3414507079519096,200,0.05,0.5,high,25,0.05000014507439118,83
3498,50,3.3414507079519096,200,0.05,0.5,uniform,25,0.19877051014132185,83
3499,50,3.3414507079519096,200,0.05,0.75,high,38,0.05000000000229126,83
3500,50,3.3414507079519096,200,0.05,0.75,uniform,38,0.12268943250543751,83
3501,50,2.8305268799149186,200,0.05,0.02,high,1,0.2110243822388327,83
3502,50,2.8305268799149186,200,0.05,0.05,high,2,0.11340674202921193,83
3503,50,2.8305268799149186,200,0.05,0.1,high,5,0.057082043443262405,83
3504,50,2.8305268799149186,200,0.05,0.25,high,12,0.050282801308643064,83
3505,50,2.8305268799149186,200,0.05,0.25,uniform,12,0.7089052831844586,83
3506,50,2.8305268799149186,200,0.05,0.5,high,25,0.05000073255152459,83
3507,50,2.8305268799149186,200,0.05,0.5,uniform,25,0.1663280997318742,83
3508,50,2.8305268799149186,200,0.05,0.75,high,38,0.050000000048883116,83
3509,50,2.8305268799149186,200,0.05,0.75,uniform,38,0.09166211958454458,83
3510,50,2.830680838634704,200,0.05,0.02,high,1,0.1600425249116772,83
3511,50,2.830680838634704,200,0.05,0.05,high,2,0.0939804168510593,83
3512,50,2.830680838634704,200,0.05,0.1,high,5,0.06204966520668127,83
3513,50,2.830680838634704,200,0.05,0.25,high,12,0.050853687960364616,83
3514,50,2.830680838634704,200,0.05,0.25,uniform,12,0.4286403264407494,83
3515,50,2.830680838634704,200,0.05,0.5,high,25,0.050004439872724835,83
3516,50,2.830680838634704,200,0.05,0.5,uniform,25,0.17603737247229936,83
3517,50,2.830680838634704,200,0.05,0.75,high,38,0.05000000002529961,83
3518,50,2.830680838634704,200,0.05,0.75,uniform,38,0.09108069467453174,83
3519,50,2.0822590704408963,200,0.05,0.02,high,1,0.2737772309609486,83
3520,50,2.0822590704408963,200,0.05,0.05,high,2,0.15459046147872677,83
3521,50,2.0822590704408963,200,0.05,0.1,high,5,0.07436801851484148,84
3522,50,2.0822590704408963,200,0.05,0.25,high,12,0.05590184140718899,84
3523,50,2.0822590704408963,200,0.05,0.25,uniform,12,0.3054423486113691,84
3524,50,2.0822590704408963,200,0.05,0.5,high,25,0.05005893854839589,84
3525,50,2.0822590704408963,200,0.05,0.5,uniform,25,0.13463278735434855,84
3526,50,2.0822590704408963,200,0.05,0.75,high,38,0.05000000000947763,84
3527,50,2.0822590704408963,200,0.05,0.75,low,38,0.4735966078239188,84
3528,50,2.0822590704408963,200,0.05,0.75,uniform,38,0.07876068318528201,84
3529,50,2.9022942815270216,200,0.05,0.02,high,1,0.17706772916399605,84
3530,50,2.9022942815270216,200,0.05,0.05,high,2,0.09723433921715398,84
3531,50,2.9022942815270216,200,0.05,0.1,high,5,0.059096321846187044,84
3532,50,2.9022942815270216,200,0.05,0.25,high,12,0.05027336782307737,84
3533,50,2.9022942815270216,200,0.05,0.25,uniform,12,0.6234502115520671,84
3534,50,2.9022942815270216,200,0.05,0.5,high,25,0.050000123680823634,84
3535,50,2.9022942815270216,200,0.05,0.5,uniform,25,0.15680854619572449,84
3536,50,2.9022942815270216,200,0.05,0.75,high,38,0.050000000000393854,84
3537,50,2.9022942815270216,200,0.05,0.75,uniform,38,0.10092438167761593,84
3538,50,3.383208416283998,200,0.05,0.02,high,1,0.1282099325393231,84
3539,50,3.383208416283998,200,0.05,0.05,high,2,0.08158859935215616,84
3540,50,3.383208416283998,200,0.05,0.1,high,5,0.054661938793274537,84
3541,50,3.383208416283998,200,0.05,0.25,high,12,0.050083243412606254,84
3542,50,3.383208416283998,200,0.05,0.25,uniform,12,0.8174654077595814,84
3543,50,3.383208416283998,200,0.05,0.5,high,25,0.05000042795897263,84
3544,50,3.383208416283998,200,0.05,0.5,uniform,25,0.17905894591993984,84
3545,50,3.383208416283998,200,0.05,0.75,high,38,0.05000000008394135,84
3546,50,3.383208416283998,200,0.05,0.75,uniform,38,0.11803627969483516,84
3547,50,2.4426476925339964,200,0.05,0.02,high,1,0.21414134184460198,84
3548,50,2.4426476925339964,200,0.05,0.05,high,2,0.12378540261745719,84
3549,50,2.4426476925339964,200,0.05,0.1,high,5,0.06637610322783019,84
3550,50,2.4426476925339964,200,0.05,0.25,high,12,0.05158270466085746,84
3551,50,2.4426476925339964,200,0.05,0.25,uniform,12,0.43114483590934005,84
3552,50,2.4426476925339964,200,0.05,0.5,high,25,0.05000060812346513,84
3553,50,2.4426476925339964,200,0.05,0.5,uniform,25,0.14307771330255356,84
3554,50,2.4426476925339964,200,0.05,0.75,high,38,0.05000000000002221,84
3555,50,2.4426476925339964,200,0.05,0.75,uniform,38,0.0885145095323469,84
3556,50,3.1145753367210744,200,0.05,0.02,high,1,0.1314999751182502,84
3557,50,3.1145753367210744,200,0.05,0.05,high,2,0.08441957826049934,84
3558,50,3.1145753367210744,200,0.05,0.1,high,5,0.06388365851772361,84
3559,50,3.1145753367210744,200,0.05,0.25,high,12,0.050690617057657664,84
3560,50,3.1145753367210744,200,0.05,0.25,uniform,12,0.5834221829926931,84
3561,50,3.1145753367210744,200,0.05,0.5,high,25,0.05000205217417304,84
3562,50,3.1145753367210744,200,0.05,0.5,uniform,25,0.2125362976779987,84
3563,50,3.1145753367210744,200,0.05,0.75,high,38,0.0500000000183653,84
3564,50,3.1145753367210744,200,0.05,0.75,uniform,38,0.10291341520538165,85
3565,50,2.2758704256691225,200,0.05,0.02,high,1,0.25159750242914986,85
3566,50,2.2758704256691225,200,0.05,0.05,high,2,0.14486690684723946,85
3567,50,2.2758704256691225,200,0.05,0.1,high,5,0.06904682630510281,85
3568,50,2.2758704256691225,200,0.05,0.25,high,12,0.05262866052113255,85
3569,50,2.2758704256691225,200,0.05,0.25,uniform,12,0.3178443852582632,85
3570,50,2.2758704256691225,200,0.05,0.5,high,25,0.050008217214694,85
3571,50,2.2758704256691225,200,0.05,0.5,uniform,25,0.12949613291522702,85
3572,50,2.2758704256691225,200,0.05,0.75,high,38,0.050000000151136516,85
3573,50,2.2758704256691225,200,0.05,0.75,uniform,38,0.07995917935225594,85
3574,50,2.7242867339359393,200,0.05,0.02,high,1,0.19755121685656526,85
3575,50,2.7242867339359393,200,0.05,0.05,high,2,0.11037326831067223,85
3576,50,2.7242867339359393,200,0.05,0.1,high,5,0.05796717784447682,85
3577,50,2.7242867339359393,200,0.05,0.25,high,12,0.050409420776555545,85
3578,50,2.7242867339359393,200,0.05,0.25,uniform,12,0.38353521725995754,85
3579,50,2.7242867339359393,200,0.05,0.5,high,25,0.05000077884282471,85
3580,50,2.7242867339359393,200,0.05,0.5,uniform,25,0.14391782196061503,85
3581,50,2.7242867339359393,200,0.05,0.75,high,38,0.05000000015857561,85
3582,50,2.7242867339359393,200,0.05,0.75,uniform,38,0.08994046798512881,85
3583,50,2.8349862484406807,200,0.05,0.02,high,1,0.18008950979770044,85
3584,50,2.8349862484406807,200,0.05,0.05,high,2,0.09658001656293029,85
3585,50,2.8349862484406807,200,0.05,0.1,high,5,0.058220145776429366,85
3586,50,2.8349862484406807,200,0.05,0.25,high,12,0.0507037810983201,85
3587,50,2.8349862484406807,200,0.05,0.25,uniform,12,0.387217587757186,85
3588,50,2.8349862484406807,200,0.05,0.5,high,25,0.05000023609927273,85
3589,50,2.8349862484406807,200,0.05,0.5,uniform,25,0.17743227367551817,85
3590,50,2.8349862484406807,200,0.05,0.75,high,38,0.05000000000166602,85
3591,50,2.8349862484406807,200,0.05,0.75,uniform,38,0.08698043533850296,85
3592,50,3.566341442029125,200,0.05,0.02,high,1,0.11243787642206887,85
