design,method,lower_error_freq,upper_error_freq,coverage
3346,AC,0.0212,0.0254,0.9534
3346,CP,0.0178,0.0256,0.9566
3346,wspoissonTest,0.0183,0.0176,0.9641
3346,wspoissonTest_midp,0.0212,0.0224,0.9564
3347,AC,0.0172,0.0161,0.9667
3347,CP,0.0141,0.0161,0.9698
3347,wspoissonTest,0.0146,0.0096,0.9758
3347,wspoissonTest_midp,0.0182,0.0134,0.9684
3348,AC,0.0237,0.0253,0.951
3348,CP,0.0192,0.0254,0.9554
3348,wspoissonTest,0.0203,0.0175,0.9622
3348,wspoissonTest_midp,0.0236,0.0229,0.9535
3349,AC,0,1e-4,0.9999
3349,CP,0,1e-4,0.9999
3349,wspoissonTest,0,0,1
3349,wspoissonTest_midp,0,0,1
3350,AC,0.018,0.0201,0.9619
3350,CP,0.0155,0.0201,0.9644
3350,wspoissonTest,0.0158,0.0118,0.9724
3350,wspoissonTest_midp,0.0192,0.0154,0.9654
3351,AC,0.0122,0.0088,0.979
3351,CP,0.0089,0.0142,0.9769
3351,wspoissonTest,0.0122,0.0088,0.979
3351,wspoissonTest_midp,0.0122,0.0142,0.9736
3352,AC,0.0188,0.0147,0.9665
3352,CP,0.0148,0.0147,0.9705
3352,wspoissonTest,0.0148,0.0134,0.9718
3352,wspoissonTest_midp,0.0177,0.0167,0.9656
3353,AC,0.0207,0.0174,0.9619
3353,CP,0.0162,0.0176,0.9662
3353,wspoissonTest,0.017,0.0144,0.9686
3353,wspoissonTest_midp,0.0203,0.0189,0.9608
3354,AC,0.0213,0.0211,0.9576
3354,CP,0.0168,0.0212,0.962
3354,wspoissonTest,0.0178,0.0148,0.9674
3354,wspoissonTest_midp,0.0209,0.0202,0.9589
3355,AC,0.0073,0.0101,0.9826
3355,CP,0.0055,0.0101,0.9844
3355,wspoissonTest,0.0057,0.0028,0.9915
3355,wspoissonTest_midp,0.0086,0.0058,0.9856
3356,AC,0.0214,0.023,0.9556
3356,CP,0.017,0.0232,0.9598
3356,wspoissonTest,0.0175,0.0159,0.9666
3356,wspoissonTest_midp,0.021,0.0215,0.9575
3357,AC,0.0181,0.0192,0.9627
3357,CP,0.0137,0.0193,0.967
3357,wspoissonTest,0.0144,0.0095,0.9761
3357,wspoissonTest_midp,0.0191,0.0153,0.9656
3358,AC,0.0232,0.0238,0.953
3358,CP,0.0173,0.024,0.9587
3358,wspoissonTest,0.0178,0.0178,0.9644
3358,wspoissonTest_midp,0.0233,0.0224,0.9543
3359,AC,0.0193,0.0225,0.9582
3359,CP,0.0161,0.0225,0.9614
3359,wspoissonTest,0.0167,0.0135,0.9698
3359,wspoissonTest_midp,0.0199,0.0185,0.9616
3360,AC,0.0208,0.0105,0.9687
3360,CP,0.0131,0.0105,0.9764
3360,wspoissonTest,0.0131,0.0105,0.9764
3360,wspoissonTest_midp,0.0208,0.0184,0.9608
3361,AC,0.0196,0.0141,0.9663
3361,CP,0.0134,0.0155,0.9711
3361,wspoissonTest,0.0147,0.0131,0.9722
3361,wspoissonTest_midp,0.0172,0.0171,0.9657
3362,AC,0.0191,0.0231,0.9578
3362,CP,0.0131,0.0236,0.9633
3362,wspoissonTest,0.0135,0.0165,0.97
3362,wspoissonTest_midp,0.0186,0.0222,0.9592
3363,AC,0.0224,0.0278,0.9498
3363,CP,0.016,0.0279,0.9561
3363,wspoissonTest,0.0168,0.0175,0.9657
3363,wspoissonTest_midp,0.0222,0.0243,0.9535
3364,AC,0.0021,0.003,0.9949
3364,CP,0.0017,0.0029,0.9954
3364,wspoissonTest,0.0018,0,0.9982
3364,wspoissonTest_midp,0.0028,0,0.9972
3365,AC,0.0184,0.0293,0.9523
3365,CP,0.014,0.0297,0.9563
3365,wspoissonTest,0.0143,0.0167,0.969
3365,wspoissonTest_midp,0.0182,0.0247,0.9571
3366,AC,0.0132,0.0174,0.9694
3366,CP,0.0108,0.0174,0.9718
3366,wspoissonTest,0.0113,0.0021,0.9866
3366,wspoissonTest_midp,0.0162,0.0053,0.9785
3367,AC,0.0187,0.0272,0.9541
3367,CP,0.0124,0.0274,0.9602
3367,wspoissonTest,0.0129,0.0162,0.9709
3367,wspoissonTest_midp,0.0185,0.023,0.9585
3368,AC,5e-4,0.001,0.9985
3368,CP,5e-4,0.001,0.9985
3368,wspoissonTest,5e-4,0,0.9995
3368,wspoissonTest_midp,5e-4,0,0.9995
3369,AC,0.0156,0.0255,0.9589
3369,CP,0.0129,0.0255,0.9616
3369,wspoissonTest,0.0132,0.0052,0.9816
3369,wspoissonTest_midp,0.0174,0.0105,0.9721
3370,AC,0.0185,0.0115,0.97
3370,CP,0.0107,0.0115,0.9778
3370,wspoissonTest,0.0107,0.0115,0.9778
3370,wspoissonTest_midp,0.0107,0.0192,0.9701
3371,AC,0.0214,0.0167,0.9619
3371,CP,0.014,0.0171,0.9689
3371,wspoissonTest,0.0164,0.0145,0.9691
3371,wspoissonTest_midp,0.0197,0.0188,0.9615
3372,AC,0.021,0.0223,0.9567
3372,CP,0.014,0.0224,0.9636
3372,wspoissonTest,0.0148,0.0158,0.9694
3372,wspoissonTest_midp,0.0199,0.0217,0.9584
3373,AC,0.0192,0.0235,0.9573
3373,CP,0.0155,0.024,0.9605
3373,wspoissonTest,0.0162,0.015,0.9688
3373,wspoissonTest_midp,0.0191,0.0209,0.96
3374,AC,0.0044,0.0055,0.9901
3374,CP,0.0038,0.0055,0.9907
3374,wspoissonTest,0.0038,5e-4,0.9957
3374,wspoissonTest_midp,0.0054,0.0013,0.9933
3375,AC,0.0205,0.0255,0.954
3375,CP,0.0156,0.0259,0.9585
3375,wspoissonTest,0.0164,0.015,0.9686
3375,wspoissonTest_midp,0.0205,0.021,0.9585
3376,AC,0.0163,0.0176,0.9661
3376,CP,0.0135,0.0177,0.9688
3376,wspoissonTest,0.014,0.0055,0.9805
3376,wspoissonTest_midp,0.018,0.0102,0.9718
3377,AC,0.0197,0.0256,0.9547
3377,CP,0.0148,0.0259,0.9593
3377,wspoissonTest,0.0157,0.0152,0.9691
3377,wspoissonTest_midp,0.0197,0.021,0.9593
3378,AC,0,0,1
3378,CP,0,0,1
3378,wspoissonTest,0,0,1
3378,wspoissonTest_midp,0,0,1
3379,AC,0.015,0.0216,0.9634
3379,CP,0.0121,0.0216,0.9663
3379,wspoissonTest,0.0122,0.0072,0.9806
3379,wspoissonTest_midp,0.0177,0.0126,0.9697
3380,AC,0.0215,0.0155,0.963
3380,CP,0.0125,0.0155,0.972
3380,wspoissonTest,0.0125,0.0155,0.972
3380,wspoissonTest_midp,0.0215,0.0155,0.963
3381,AC,0.0202,0.0169,0.9629
3381,CP,0.0142,0.0183,0.9675
3381,wspoissonTest,0.0151,0.0156,0.9693
3381,wspoissonTest_midp,0.0185,0.0192,0.9623
3382,AC,0.0205,0.0231,0.9564
3382,CP,0.0145,0.024,0.9615
3382,wspoissonTest,0.0153,0.0167,0.968
3382,wspoissonTest_midp,0.0198,0.0224,0.9578
3383,AC,0.0178,0.0266,0.9556
3383,CP,0.0136,0.0271,0.9593
3383,wspoissonTest,0.0141,0.0154,0.9705
3383,wspoissonTest_midp,0.0176,0.0221,0.9603
3384,AC,2e-4,5e-4,0.9993
3384,CP,2e-4,5e-4,0.9993
3384,wspoissonTest,2e-4,0,0.9998
3384,wspoissonTest_midp,5e-4,0,0.9995
3385,AC,0.0221,0.0284,0.9495
3385,CP,0.0152,0.0289,0.9559
3385,wspoissonTest,0.0165,0.0165,0.967
3385,wspoissonTest_midp,0.0217,0.0237,0.9546
3386,AC,0.0137,0.0138,0.9725
3386,CP,0.011,0.0138,0.9752
3386,wspoissonTest,0.0116,0.0018,0.9866
3386,wspoissonTest_midp,0.0165,0.0046,0.9789
3387,AC,0.017,0.029,0.954
3387,CP,0.0122,0.0295,0.9583
3387,wspoissonTest,0.0128,0.0154,0.9718
3387,wspoissonTest_midp,0.0166,0.024,0.9594
3388,AC,0.0174,0.0216,0.961
3388,CP,0.0134,0.0218,0.9648
3388,wspoissonTest,0.0139,0.0042,0.9819
3388,wspoissonTest_midp,0.0193,0.0092,0.9715
3389,AC,0.0122,0.0088,0.979
3389,CP,0.0122,0.0088,0.979
3389,wspoissonTest,0.0122,0.0088,0.979
3389,wspoissonTest_midp,0.0122,0.0153,0.9725
3390,AC,0.0195,0.0135,0.967
3390,CP,0.0145,0.0142,0.9713
3390,wspoissonTest,0.0149,0.0135,0.9716
3390,wspoissonTest_midp,0.017,0.0184,0.9646
3391,AC,0.0221,0.0182,0.9597
3391,CP,0.0169,0.0189,0.9642
3391,wspoissonTest,0.0176,0.0171,0.9653
3391,wspoissonTest_midp,0.0209,0.021,0.9581
3392,AC,0.0207,0.0242,0.9551
3392,CP,0.0156,0.0243,0.9601
3392,wspoissonTest,0.0164,0.0188,0.9648
3392,wspoissonTest_midp,0.0199,0.0243,0.9558
3393,AC,0.0056,0.006,0.9884
3393,CP,0.0046,0.006,0.9894
3393,wspoissonTest,0.0047,0.0015,0.9938
3393,wspoissonTest_midp,0.0066,0.0037,0.9897
3394,AC,0.0206,0.0228,0.9566
3394,CP,0.016,0.0228,0.9612
3394,wspoissonTest,0.0166,0.0184,0.965
3394,wspoissonTest_midp,0.0201,0.0225,0.9574
3395,AC,0.0155,0.0201,0.9644
3395,CP,0.0126,0.0203,0.9671
3395,wspoissonTest,0.013,0.012,0.975
3395,wspoissonTest_midp,0.0158,0.0172,0.967
3396,AC,0.0209,0.0215,0.9576
3396,CP,0.017,0.0218,0.9612
3396,wspoissonTest,0.017,0.0163,0.9667
3396,wspoissonTest_midp,0.0205,0.0211,0.9584
3397,AC,0,0,1
3397,CP,0,0,1
3397,wspoissonTest,0,0,1
3397,wspoissonTest_midp,0,0,1
3398,AC,0.0194,0.0213,0.9593
3398,CP,0.0146,0.0213,0.9641
3398,wspoissonTest,0.0151,0.0144,0.9705
3398,wspoissonTest_midp,0.0195,0.0188,0.9617
3399,AC,0.0187,0.0101,0.9712
3399,CP,0.013,0.0101,0.9769
3399,wspoissonTest,0.013,0.0101,0.9769
3399,wspoissonTest_midp,0.013,0.0167,0.9703
3400,AC,0.0186,0.0141,0.9673
3400,CP,0.015,0.0144,0.9706
3400,wspoissonTest,0.016,0.0141,0.9699
3400,wspoissonTest_midp,0.0167,0.0215,0.9618
3401,AC,0.0218,0.0194,0.9588
3401,CP,0.0162,0.0198,0.964
3401,wspoissonTest,0.0168,0.0177,0.9655
3401,wspoissonTest_midp,0.0199,0.0222,0.9579
3402,AC,0.0197,0.0186,0.9617
3402,CP,0.0151,0.019,0.9659
3402,wspoissonTest,0.0159,0.0161,0.968
3402,wspoissonTest_midp,0.0189,0.0206,0.9605
3403,AC,0.0026,0.0014,0.996
3403,CP,0.0021,0.0014,0.9965
3403,wspoissonTest,0.0022,4e-4,0.9974
3403,wspoissonTest_midp,0.0027,0.0011,0.9962
3404,AC,0.0237,0.0219,0.9544
3404,CP,0.0174,0.0223,0.9603
3404,wspoissonTest,0.0184,0.0186,0.963
3404,wspoissonTest_midp,0.0224,0.0231,0.9545
3405,AC,0.0167,0.0183,0.965
3405,CP,0.0125,0.0187,0.9688
3405,wspoissonTest,0.013,0.0138,0.9732
3405,wspoissonTest_midp,0.0157,0.0188,0.9655
3406,AC,0.0193,0.0231,0.9576
3406,CP,0.0151,0.0238,0.9611
3406,wspoissonTest,0.0158,0.0193,0.9649
3406,wspoissonTest_midp,0.0181,0.0248,0.9571
3407,AC,0.0176,0.021,0.9614
3407,CP,0.0133,0.0213,0.9654
3407,wspoissonTest,0.0136,0.0153,0.9711
3407,wspoissonTest_midp,0.017,0.0199,0.9631
3408,AC,0.0065,0.0047,0.9888
3408,CP,0.0041,0.0047,0.9912
3408,wspoissonTest,0.0041,0.0047,0.9912
3408,wspoissonTest_midp,0.0065,0.0065,0.987
3409,AC,0.0144,0.0121,0.9735
3409,CP,0.0109,0.0121,0.977
3409,wspoissonTest,0.0111,0.0119,0.977
3409,wspoissonTest_midp,0.0133,0.0145,0.9722
3410,AC,0.0202,0.0156,0.9642
3410,CP,0.0165,0.0157,0.9678
3410,wspoissonTest,0.0168,0.0149,0.9683
3410,wspoissonTest_midp,0.0193,0.0175,0.9632
3411,AC,0,0,1
3411,CP,0,0,1
3411,wspoissonTest,0,0,1
3411,wspoissonTest_midp,0,0,1
3412,AC,0.0207,0.0189,0.9604
3412,CP,0.0181,0.019,0.9629
3412,wspoissonTest,0.0185,0.0165,0.965
3412,wspoissonTest_midp,0.0201,0.0196,0.9603
3413,AC,0.0112,0.0113,0.9775
3413,CP,0.0085,0.0113,0.9802
3413,wspoissonTest,0.009,0.0072,0.9838
3413,wspoissonTest_midp,0.0112,0.0101,0.9787
3414,AC,0.0229,0.0205,0.9566
3414,CP,0.0182,0.0205,0.9613
3414,wspoissonTest,0.0194,0.0176,0.963
3414,wspoissonTest_midp,0.0226,0.0206,0.9568
3415,AC,0.0178,0.0174,0.9648
3415,CP,0.0151,0.0174,0.9675
3415,wspoissonTest,0.0154,0.0129,0.9717
3415,wspoissonTest_midp,0.0177,0.0172,0.9651
3416,AC,0.0211,0.0228,0.9561
3416,CP,0.017,0.0228,0.9602
3416,wspoissonTest,0.0173,0.0193,0.9634
3416,wspoissonTest_midp,0.0201,0.023,0.9569
3417,AC,0,1e-4,0.9999
3417,CP,0,1e-4,0.9999
3417,wspoissonTest,0,0,1
3417,wspoissonTest_midp,0,0,1
3418,AC,0.0232,0.0202,0.9566
3418,CP,0.0183,0.0203,0.9614
3418,wspoissonTest,0.0192,0.0163,0.9645
3418,wspoissonTest_midp,0.0228,0.0198,0.9574
3419,AC,0.0255,0.0176,0.9569
3419,CP,0.0161,0.0176,0.9663
3419,wspoissonTest,0.0161,0.0176,0.9663
3419,wspoissonTest_midp,0.0161,0.0176,0.9663
3420,AC,0.0221,0.0156,0.9623
3420,CP,0.0152,0.0182,0.9666
3420,wspoissonTest,0.0164,0.0156,0.968
3420,wspoissonTest_midp,0.0205,0.02,0.9595
3421,AC,0.0193,0.019,0.9617
3421,CP,0.0142,0.0198,0.966
3421,wspoissonTest,0.015,0.0148,0.9702
3421,wspoissonTest_midp,0.0185,0.0208,0.9607
3422,AC,0.0221,0.0243,0.9536
3422,CP,0.0153,0.025,0.9597
3422,wspoissonTest,0.0165,0.0183,0.9652
3422,wspoissonTest_midp,0.0208,0.0247,0.9545
3423,AC,0.0202,0.0206,0.9592
3423,CP,0.0147,0.0218,0.9635
3423,wspoissonTest,0.0155,0.0155,0.969
3423,wspoissonTest_midp,0.019,0.0213,0.9597
3424,AC,0.0063,0.008,0.9857
3424,CP,0.0049,0.008,0.9871
3424,wspoissonTest,0.0052,1e-4,0.9947
3424,wspoissonTest_midp,0.0088,0.0012,0.99
3425,AC,0.021,0.0226,0.9564
3425,CP,0.0143,0.0233,0.9624
3425,wspoissonTest,0.0155,0.0151,0.9694
3425,wspoissonTest_midp,0.0199,0.0232,0.9569
3426,AC,0.0158,0.0198,0.9644
3426,CP,0.0111,0.0208,0.9681
3426,wspoissonTest,0.0116,0.0117,0.9767
3426,wspoissonTest_midp,0.0154,0.0176,0.967
3427,AC,0.0122,0.012,0.9758
3427,CP,0.0085,0.012,0.9795
3427,wspoissonTest,0.0085,0.012,0.9795
3427,wspoissonTest_midp,0.0122,0.012,0.9758
3428,AC,0.019,0.0148,0.9662
3428,CP,0.0141,0.0155,0.9704
3428,wspoissonTest,0.0148,0.0148,0.9704
3428,wspoissonTest_midp,0.0176,0.0185,0.9639
3429,AC,0.0209,0.0173,0.9618
3429,CP,0.0153,0.0176,0.9671
3429,wspoissonTest,0.0158,0.0155,0.9687
3429,wspoissonTest_midp,0.0196,0.019,0.9614
3430,AC,0.022,0.0213,0.9567
3430,CP,0.0178,0.0217,0.9605
3430,wspoissonTest,0.0185,0.0168,0.9647
3430,wspoissonTest_midp,0.0218,0.0217,0.9565
3431,AC,0.0071,0.0076,0.9853
3431,CP,0.006,0.0076,0.9864
3431,wspoissonTest,0.0061,0.0033,0.9906
3431,wspoissonTest_midp,0.0078,0.0053,0.9869
3432,AC,0.0219,0.0231,0.955
3432,CP,0.0174,0.0234,0.9592
3432,wspoissonTest,0.018,0.0167,0.9653
3432,wspoissonTest_midp,0.0214,0.0228,0.9558
3433,AC,0.016,0.0172,0.9668
3433,CP,0.0128,0.0173,0.9699
3433,wspoissonTest,0.0132,0.0103,0.9765
3433,wspoissonTest_midp,0.0163,0.0141,0.9696
3434,AC,0.0198,0.0228,0.9574
3434,CP,0.0162,0.0228,0.961
3434,wspoissonTest,0.0166,0.0175,0.9659
3434,wspoissonTest_midp,0.0193,0.0228,0.9579
3435,AC,0.0186,0.0199,0.9615
3435,CP,0.0149,0.0199,0.9652
3435,wspoissonTest,0.015,0.0137,0.9713
3435,wspoissonTest_midp,0.0186,0.0173,0.9641
3436,AC,0.0127,0.009,0.9783
3436,CP,0.0082,0.0153,0.9765
3436,wspoissonTest,0.0127,0.0153,0.972
3436,wspoissonTest_midp,0.0127,0.0153,0.972
3437,AC,0.0191,0.0143,0.9666
3437,CP,0.0139,0.0152,0.9709
3437,wspoissonTest,0.0152,0.0123,0.9725
3437,wspoissonTest_midp,0.0182,0.0163,0.9655
3438,AC,0.0201,0.0187,0.9612
3438,CP,0.0149,0.0192,0.9659
3438,wspoissonTest,0.0152,0.0131,0.9717
3438,wspoissonTest_midp,0.0194,0.0186,0.962
3439,AC,0.0206,0.0226,0.9568
3439,CP,0.0147,0.0232,0.9621
3439,wspoissonTest,0.0148,0.0147,0.9705
3439,wspoissonTest_midp,0.0207,0.0202,0.9591
3440,AC,0.008,0.01,0.982
3440,CP,0.0061,0.01,0.9839
3440,wspoissonTest,0.0064,0.002,0.9916
3440,wspoissonTest_midp,0.0093,0.0048,0.9859
3441,AC,0.0214,0.0239,0.9547
3441,CP,0.0165,0.024,0.9595
3441,wspoissonTest,0.0167,0.0147,0.9686
3441,wspoissonTest_midp,0.0216,0.02,0.9584
3442,AC,0.017,0.0183,0.9647
3442,CP,0.0138,0.0183,0.9679
3442,wspoissonTest,0.014,0.0068,0.9792
3442,wspoissonTest_midp,0.0188,0.0122,0.969
3443,AC,0.0221,0.0258,0.9521
3443,CP,0.0163,0.0259,0.9578
3443,wspoissonTest,0.0175,0.0176,0.9649
3443,wspoissonTest_midp,0.0223,0.023,0.9547
3444,AC,0,0,1
3444,CP,0,0,1
3444,wspoissonTest,0,0,1
3444,wspoissonTest_midp,0,0,1
3445,AC,0.0189,0.0207,0.9604
3445,CP,0.0165,0.0207,0.9628
3445,wspoissonTest,0.0172,0.0093,0.9735
3445,wspoissonTest_midp,0.0204,0.0141,0.9655
3446,AC,0.015,0.0092,0.9758
3446,CP,0.015,0.0092,0.9758
3446,wspoissonTest,0.015,0.0092,0.9758
3446,wspoissonTest_midp,0.015,0.0171,0.9679
3447,AC,0.02,0.0175,0.9625
3447,CP,0.0124,0.0194,0.9682
3447,wspoissonTest,0.015,0.0159,0.9691
3447,wspoissonTest_midp,0.0167,0.0207,0.9626
3448,AC,0.0218,0.0243,0.9539
3448,CP,0.016,0.0248,0.9592
3448,wspoissonTest,0.0165,0.0164,0.9671
3448,wspoissonTest_midp,0.0212,0.0234,0.9554
3449,AC,0.0181,0.0291,0.9528
3449,CP,0.0134,0.0293,0.9573
3449,wspoissonTest,0.014,0.0169,0.9691
3449,wspoissonTest_midp,0.018,0.0249,0.9571
3450,AC,0.0023,0.0026,0.9951
3450,CP,0.002,0.0026,0.9954
3450,wspoissonTest,0.0021,1e-4,0.9978
3450,wspoissonTest_midp,0.0036,2e-4,0.9962
3451,AC,0.0209,0.0288,0.9503
3451,CP,0.0152,0.0292,0.9556
3451,wspoissonTest,0.016,0.0151,0.9689
3451,wspoissonTest_midp,0.0205,0.0224,0.9571
3452,AC,0.0133,0.0164,0.9703
3452,CP,0.0109,0.0164,0.9727
3452,wspoissonTest,0.0113,0.0021,0.9866
3452,wspoissonTest_midp,0.0165,0.0053,0.9782
3453,AC,0.0197,0.0299,0.9504
3453,CP,0.0137,0.03,0.9563
3453,wspoissonTest,0.0147,0.0181,0.9672
3453,wspoissonTest_midp,0.0197,0.0256,0.9547
3454,AC,0,0,1
3454,CP,0,0,1
3454,wspoissonTest,0,0,1
3454,wspoissonTest_midp,0,0,1
3455,AC,0.0184,0.0231,0.9585
3455,CP,0.0153,0.0231,0.9616
3455,wspoissonTest,0.0161,0.0057,0.9782
3455,wspoissonTest_midp,0.021,0.0116,0.9674
3456,AC,0.0175,0.0114,0.9711
3456,CP,0.0175,0.0114,0.9711
3456,wspoissonTest,0.0175,0.0114,0.9711
3456,wspoissonTest_midp,0.0175,0.0196,0.9629
3457,AC,0.023,0.0199,0.9571
3457,CP,0.0164,0.02,0.9636
3457,wspoissonTest,0.017,0.0163,0.9667
3457,wspoissonTest_midp,0.0207,0.0227,0.9566
3458,AC,0.0206,0.0225,0.9569
3458,CP,0.0149,0.023,0.9621
3458,wspoissonTest,0.0154,0.0157,0.9689
3458,wspoissonTest_midp,0.0196,0.0221,0.9583
3459,AC,0.0188,0.0276,0.9536
3459,CP,0.0136,0.0282,0.9582
3459,wspoissonTest,0.0138,0.0171,0.9691
3459,wspoissonTest_midp,0.0184,0.0237,0.9579
3460,AC,6e-4,5e-4,0.9989
3460,CP,3e-4,5e-4,0.9992
3460,wspoissonTest,3e-4,0,0.9997
3460,wspoissonTest_midp,9e-4,0,0.9991
3461,AC,0.0203,0.0252,0.9545
3461,CP,0.0156,0.0257,0.9587
3461,wspoissonTest,0.016,0.0153,0.9687
3461,wspoissonTest_midp,0.0198,0.0214,0.9588
3462,AC,0.0132,0.0144,0.9724
3462,CP,0.0107,0.0144,0.9749
3462,wspoissonTest,0.0112,0.0013,0.9875
3462,wspoissonTest_midp,0.0152,0.0039,0.9809
3463,AC,0.0188,0.0252,0.956
3463,CP,0.013,0.0261,0.9609
3463,wspoissonTest,0.0138,0.0162,0.97
3463,wspoissonTest_midp,0.0185,0.0217,0.9598
3464,AC,0.0151,0.0209,0.964
3464,CP,0.0111,0.021,0.9679
3464,wspoissonTest,0.0121,0.0066,0.9813
3464,wspoissonTest_midp,0.0163,0.0116,0.9721
3465,AC,0.0168,0.012,0.9712
3465,CP,0.011,0.012,0.977
3465,wspoissonTest,0.011,0.012,0.977
3465,wspoissonTest_midp,0.0168,0.012,0.9712
3466,AC,0.0168,0.015,0.9682
3466,CP,0.0132,0.015,0.9718
3466,wspoissonTest,0.0141,0.0142,0.9717
3466,wspoissonTest_midp,0.0158,0.0166,0.9676
3467,AC,0.0201,0.0209,0.959
3467,CP,0.0153,0.0212,0.9635
3467,wspoissonTest,0.0159,0.0168,0.9673
3467,wspoissonTest_midp,0.0192,0.0214,0.9594
3468,AC,0.0228,0.023,0.9542
3468,CP,0.0171,0.0232,0.9597
3468,wspoissonTest,0.0179,0.0162,0.9659
3468,wspoissonTest_midp,0.0227,0.0213,0.956
3469,AC,0.0065,0.0074,0.9861
3469,CP,0.0055,0.0075,0.987
3469,wspoissonTest,0.0056,0.0024,0.992
3469,wspoissonTest_midp,0.0073,0.0041,0.9886
3470,AC,0.0234,0.0252,0.9514
3470,CP,0.0175,0.0254,0.9571
3470,wspoissonTest,0.0185,0.016,0.9655
3470,wspoissonTest_midp,0.0233,0.0227,0.954
3471,AC,0.016,0.0171,0.9669
3471,CP,0.0137,0.0172,0.9691
3471,wspoissonTest,0.0142,0.0089,0.9769
3471,wspoissonTest_midp,0.0172,0.0125,0.9703
3472,AC,0.0199,0.0252,0.9549
3472,CP,0.0152,0.0254,0.9594
3472,wspoissonTest,0.0155,0.0156,0.9689
3472,wspoissonTest_midp,0.0199,0.0223,0.9578
3473,AC,0.0211,0.0202,0.9587
3473,CP,0.0166,0.0203,0.9631
3473,wspoissonTest,0.0173,0.0107,0.972
3473,wspoissonTest_midp,0.0224,0.0158,0.9618
3474,AC,0.0214,0.0121,0.9665
3474,CP,0.0141,0.0121,0.9738
3474,wspoissonTest,0.0141,0.0121,0.9738
3474,wspoissonTest_midp,0.0214,0.0196,0.959
3475,AC,0.0214,0.0145,0.9641
3475,CP,0.0157,0.0147,0.9696
3475,wspoissonTest,0.0168,0.0145,0.9687
3475,wspoissonTest_midp,0.0198,0.0193,0.9609
3476,AC,0.0209,0.0191,0.96
3476,CP,0.0149,0.0201,0.965
3476,wspoissonTest,0.0156,0.0149,0.9695
3476,wspoissonTest_midp,0.0198,0.0206,0.9596
3477,AC,0.021,0.0221,0.9569
3477,CP,0.0157,0.0233,0.961
3477,wspoissonTest,0.0163,0.0159,0.9678
3477,wspoissonTest_midp,0.0201,0.0227,0.9572
3478,AC,0,3e-4,0.9997
3478,CP,0,3e-4,0.9997
3478,wspoissonTest,0,0,1
3478,wspoissonTest_midp,1e-4,0,0.9999
3479,AC,0.0215,0.0212,0.9573
3479,CP,0.0148,0.0216,0.9636
3479,wspoissonTest,0.0151,0.0165,0.9684
3479,wspoissonTest_midp,0.0203,0.0214,0.9583
3480,AC,0.0136,0.015,0.9714
3480,CP,0.0103,0.0153,0.9744
3480,wspoissonTest,0.0109,0.006,0.9831
3480,wspoissonTest_midp,0.0145,0.0097,0.9758
3481,AC,0.0206,0.0203,0.9591
3481,CP,0.0156,0.0212,0.9632
3481,wspoissonTest,0.0166,0.0151,0.9683
3481,wspoissonTest_midp,0.0199,0.0206,0.9595
3482,AC,0.019,0.0194,0.9616
3482,CP,0.0131,0.0195,0.9674
3482,wspoissonTest,0.0137,0.0119,0.9744
3482,wspoissonTest_midp,0.0189,0.0178,0.9633
3483,AC,0.0127,0.0097,0.9776
3483,CP,0.0127,0.0097,0.9776
3483,wspoissonTest,0.0127,0.0097,0.9776
3483,wspoissonTest_midp,0.0127,0.0168,0.9705
3484,AC,0.0251,0.0171,0.9578
3484,CP,0.0169,0.0171,0.966
3484,wspoissonTest,0.0169,0.0171,0.966
3484,wspoissonTest_midp,0.0206,0.0171,0.9623
3485,AC,0.0247,0.0204,0.9549
3485,CP,0.0177,0.0207,0.9616
3485,wspoissonTest,0.0184,0.0171,0.9645
3485,wspoissonTest_midp,0.0229,0.0218,0.9553
3486,AC,0.0222,0.0241,0.9537
3486,CP,0.017,0.0245,0.9585
3486,wspoissonTest,0.0178,0.018,0.9642
3486,wspoissonTest_midp,0.0208,0.0247,0.9545
3487,AC,0.0062,0.0072,0.9866
3487,CP,0.0048,0.0073,0.9879
3487,wspoissonTest,0.0049,0.0025,0.9926
3487,wspoissonTest_midp,0.0066,0.0041,0.9893
3488,AC,0.0217,0.0224,0.9559
3488,CP,0.0174,0.0228,0.9598
3488,wspoissonTest,0.0181,0.0175,0.9644
3488,wspoissonTest_midp,0.0211,0.0223,0.9566
3489,AC,0.0149,0.0172,0.9679
3489,CP,0.0117,0.0172,0.9711
3489,wspoissonTest,0.0119,0.0074,0.9807
3489,wspoissonTest_midp,0.0162,0.0132,0.9706
3490,AC,0.0255,0.024,0.9505
3490,CP,0.0193,0.0243,0.9564
3490,wspoissonTest,0.0196,0.0193,0.9611
3490,wspoissonTest_midp,0.0247,0.0239,0.9514
3491,AC,0.0166,0.0238,0.9596
3491,CP,0.0127,0.024,0.9633
3491,wspoissonTest,0.0131,0.0168,0.9701
3491,wspoissonTest_midp,0.0161,0.0217,0.9622
3492,AC,0.0173,0.0112,0.9715
3492,CP,0.0111,0.0112,0.9777
3492,wspoissonTest,0.0173,0.0112,0.9715
3492,wspoissonTest_midp,0.0173,0.0205,0.9622
3493,AC,0.0198,0.0171,0.9631
3493,CP,0.0134,0.0172,0.9694
3493,wspoissonTest,0.0145,0.0133,0.9722
3493,wspoissonTest_midp,0.018,0.0175,0.9645
3494,AC,0.0214,0.0219,0.9567
3494,CP,0.0142,0.0229,0.9629
3494,wspoissonTest,0.015,0.0148,0.9702
