design,method,conf_int_1,conf_int_2,width,lower_error_freq,upper_error_freq,coverage
20919,wspoissonTest,0.03217606321789478,0.09563067773575148,0.0634546145178567,0.0117,0,0.9883
20919,wspoissonTest_midp,0.03321929785866816,0.0894644211992821,0.05624512334061393,0.0193,0,0.9807
20920,AC,0.03479834107798946,0.07086320682401648,0.03606486574602701,4e-4,0.0109,0.9887
20920,CP,0.033751422609999485,0.07075994956967731,0.037008526959677816,2e-4,0.0115,0.9883
20920,wspoissonTest,0.03387517944288256,0.09339401109328607,0.05951883165040352,3e-4,0,0.9997
20920,wspoissonTest_midp,0.03467281035029724,0.08748637416706785,0.05281356381677062,5e-4,0,0.9995
20921,AC,0.03409050597354883,0.0726510657878115,0.038560559814262665,0.015,0.0417,0.9433
20921,CP,0.03294153145217991,0.07251995546344014,0.03957842401126023,0.0088,0.0421,0.9491
20921,wspoissonTest,0.03308290520280015,0.09455243141672494,0.06146952621392479,0.0093,0,0.9907
20921,wspoissonTest_midp,0.03398808081169387,0.08852676552242442,0.05453868471073055,0.0158,0,0.9842
20922,AC,0.03465223762795253,0.07151539171372784,0.0368631540857753,0.0095,0.0277,0.9628
20922,CP,0.033572816212843,0.07140460310730509,0.03783178689446209,0.0047,0.028,0.9673
20922,wspoissonTest,0.033702626883020025,0.09385933909021175,0.06015671220719174,0.0055,0,0.9945
20922,wspoissonTest_midp,0.03453525977045828,0.08790964958251059,0.05337438981205231,0.01,0,0.99
20923,AC,0.034131847037354966,0.0724709189272601,0.038339071889905124,0.0151,0.0422,0.9427
20923,CP,0.03299178544111629,0.07234188134911085,0.039350095907994556,0.0088,0.0436,0.9476
20923,wspoissonTest,0.0331318044830908,0.0944358628660855,0.06130405838299471,0.0099,0,0.9901
20923,wspoissonTest_midp,0.03402518492097043,0.08842163839981679,0.054396453478846356,0.0162,0,0.9838
20924,AC,0.034508255063255416,0.07166690623171379,0.03715865116845838,0.0128,0.0342,0.953
20924,CP,0.03341612246783164,0.07155245060898917,0.03813632814115752,0.0076,0.0354,0.957
20924,wspoissonTest,0.033548068962254665,0.09393927038697497,0.0603912014247203,0.0083,0,0.9917
20924,wspoissonTest_midp,0.03439384124361172,0.08797344819371167,0.053579606950099945,0.0132,0,0.9868
20925,AC,0.034072838398489166,0.07250739297425063,0.038434554575761455,0.015,0.0415,0.9435
20925,CP,0.03292866368473295,0.07237720686559516,0.039448543180862224,0.0101,0.0429,0.947
20925,wspoissonTest,0.033069477084273456,0.09445194190903095,0.061382464824757496,0.0108,0,0.9892
20925,wspoissonTest_midp,0.03396620873949035,0.08843380847640013,0.05446759973690978,0.0158,0,0.9842
20926,AC,0.03446933021245856,0.07202316715419942,0.03755383694174086,0.0149,0.0373,0.9478
20926,CP,0.033361630272544025,0.07190498390060965,0.03854335362806563,0.0092,0.0388,0.952
20926,wspoissonTest,0.0334963912654163,0.0941957009313729,0.0606993096659566,0.0101,0,0.9899
20926,wspoissonTest_midp,0.03435919191430644,0.0882119804144425,0.05385278850013606,0.0157,0,0.9843
20927,AC,3.620461338891537e-4,0.018580974353699934,0.018218928219810783,0.0166,0.1449,0.8385
20927,CP,8.497107936805587e-4,0.017314208301074,0.01646449750739344,0.0126,0.1449,0.8425
20927,wspoissonTest,8.56343909510726e-4,0.0332873793675281,0.03243103545801737,0.0129,0,0.9871
20927,wspoissonTest_midp,0.0010804370444212317,0.028559234589510867,0.027478797545089636,0.0209,0,0.9791
20928,AC,0.0016842443801075898,0.012429751215837018,0.010745506835729427,0.0031,0.0594,0.9375
20928,CP,0.0015755790177385597,0.011988608699901492,0.010413029682162933,0.0011,0.0659,0.933
20928,wspoissonTest,0.0015800911700741087,0.031654315383563364,0.030074224213489254,0.0011,0,0.9989
20928,wspoissonTest_midp,0.001736447279707336,0.027301567736667778,0.025565120456960442,0.0026,0,0.9974
20929,AC,8.029383355864732e-4,0.016134760125058503,0.015331821789472028,0.0144,0.0598,0.9258
20929,CP,0.0010327662076188885,0.015196336873988294,0.014163570666369406,0.0085,0.0792,0.9123
20929,wspoissonTest,0.0010386115611443953,0.032567337955189415,0.03152872639404502,0.0087,0,0.9913
20929,wspoissonTest_midp,0.0012547129938582197,0.0279722940394817,0.02671758104562348,0.0169,0,0.9831
20930,AC,0.001574660914757066,0.012972208455758765,0.0113975475410017,0.0107,0.0885,0.9008
20930,CP,0.0014998938747951595,0.012470712104847272,0.010970818230052113,0.0062,0.0984,0.8954
20930,wspoissonTest,0.0015048564571854084,0.031867973601523755,0.030363117144338345,0.0062,0,0.9938
20930,wspoissonTest_midp,0.0016759387480587402,0.027462203530485233,0.02578626478242649,0.0106,0,0.9894
20931,AC,0.0012044740057350594,0.01464126853036788,0.01343679452463282,0.0135,0.079,0.9075
20931,CP,0.0012575105324502203,0.013934512728513027,0.012677002196062808,0.0085,0.0916,0.8999
20931,wspoissonTest,0.001263204955504603,0.032319372701296936,0.031056167745792333,0.0086,0,0.9914
20931,wspoissonTest_midp,0.001467040578146633,0.027818103026876116,0.026351062448729486,0.0151,0,0.9849
20932,AC,0.0015250135945102286,0.01317215364631253,0.011647140051802302,0.0102,0.0974,0.8924
20932,CP,0.0014664737351669944,0.012645416172313585,0.01117894243714659,0.0057,0.1067,0.8876
20932,wspoissonTest,0.001471550578341066,0.031935819632011905,0.03046426905367084,0.006,0,0.994
20932,wspoissonTest_midp,0.00164568164540008,0.027514130465292157,0.025868448819892077,0.0108,0,0.9892
20933,AC,0.0014424190429768915,0.013435807922951355,0.011993388879974464,0.0134,0.1097,0.8769
20933,CP,0.0014081022171765836,0.012873313462778436,0.011465211245601853,0.0075,0.1186,0.8739
20933,wspoissonTest,0.001413408583462223,0.032041780060163276,0.030628371476701055,0.0077,0,0.9923
20933,wspoissonTest_midp,0.001592826970456575,0.027596036370974273,0.026003209400517698,0.014,0,0.986
20934,AC,0.001523706090589623,0.013248330739291624,0.011724624648702,0.0135,0.1038,0.8827
20934,CP,0.0014681926635783363,0.012716113680985984,0.011247921017407648,0.008,0.1139,0.8781
20934,wspoissonTest,0.001473410122492476,0.03199206316662408,0.030518653044131597,0.0082,0,0.9918
20934,wspoissonTest_midp,0.0016490910745831115,0.027562927263305014,0.025913836188721905,0.015,0,0.985
20935,AC,0.001467104257671045,0.013363622422070344,0.0118965181643993,0.0124,0.1122,0.8754
20935,CP,0.0014273936669201345,0.012811188565773079,0.011383794898852944,0.0068,0.1223,0.8709
20935,wspoissonTest,0.0014326818555311972,0.03203371638646568,0.030601034530934487,0.0069,0,0.9931
20935,wspoissonTest_midp,0.0016094911312197935,0.02759344358089338,0.025983952449673588,0.0135,0,0.9865
20936,AC,0.0014738240350075915,0.013405708217862812,0.011931884182855219,0.0136,0.107,0.8794
20936,CP,0.0014314280030431367,0.012852554221529455,0.01142112621848632,0.0082,0.1165,0.8753
20936,wspoissonTest,0.0014366974205637713,0.03203377478867622,0.03059707736811245,0.0082,0,0.9918
20936,wspoissonTest_midp,0.0016150696432398607,0.027595746831792695,0.025980677188552834,0.0146,0,0.9854
20937,AC,0.0014442887356371434,0.013475503431668524,0.01203121469603138,0.0133,0.1084,0.8783
20937,CP,0.001411784585628658,0.012910320561022733,0.011498535975394075,0.0078,0.1191,0.8731
20937,wspoissonTest,0.0014170926280492565,0.03206186334204669,0.030644770713997432,0.008,0,0.992
20937,wspoissonTest_midp,0.0015952565353552228,0.027617452486115905,0.026022195950760683,0.0142,0,0.9858
20938,AC,0.004560189026293756,0.005480891966528251,9.207029402344947e-4,0.001,0.0019,0.9971
20938,CP,0.004550532367848854,0.005480693866146758,9.301614982979031e-4,8e-4,0.0019,0.9973
20938,wspoissonTest,0.004550632235594775,0.030484535538529745,0.02593390330293497,8e-4,0,0.9992
20938,wspoissonTest_midp,0.003181695921578589,0.02647138370291969,0.0232896877813411,0,0,1
20939,AC,0.0014783565710788055,0.013252202826323792,0.011773846255244986,0.0139,0.106,0.8801
20939,CP,0.001432947406479399,0.012709671866869495,0.011276724460390096,0.0082,0.1153,0.8765
20939,wspoissonTest,0.0014381384330129235,0.031981534964026864,0.03054339653101394,0.0087,0,0.9913
20939,wspoissonTest_midp,0.0016131122227531303,0.02754528507917101,0.025932172856417877,0.015,0,0.985
20940,AC,0.030464803979444902,0.08023772784179933,0.04977292386235443,0.0162,0.0188,0.965
20940,CP,0.028889461681783718,0.0799140371402304,0.05102457545844668,0.0101,0.0207,0.9692
20940,wspoissonTest,0.029091646873273452,0.08852440845315925,0.05943276157988579,0.0106,0.001,0.9884
20940,wspoissonTest_midp,0.03052554473207547,0.08417697686759694,0.05365143213552147,0.0166,0.0054,0.978
20941,AC,0.03259087772284738,0.07548155638935154,0.04289067866650416,0.018,0.0245,0.9575
20941,CP,0.031268860817895615,0.07528558770092575,0.04401672688303013,0.0113,0.0256,0.9631
20941,wspoissonTest,0.031432249627220146,0.08537178875684351,0.05393953912962337,0.0127,8e-4,0.9865
20941,wspoissonTest_midp,0.03270061904220827,0.08110780093430943,0.04840718189210116,0.0195,0.0035,0.977
20942,AC,0.033991651759991894,0.07268532232793275,0.03869367056794086,0.0182,0.0322,0.9496
20942,CP,0.03283719454295642,0.07255092529455331,0.03971373075159689,0.0116,0.0327,0.9557
20942,wspoissonTest,0.032977308447818834,0.08354183364256443,0.0505645251947456,0.0128,2e-4,0.987
20942,wspoissonTest_midp,0.034117092515648845,0.079367702870417,0.045250610354768156,0.0194,0.0022,0.9784
20943,AC,0.03549991337178806,0.06989880251690118,0.034398889145113125,4e-4,0.0066,0.993
20943,CP,0.03452373059902058,0.06981363829461326,0.035289907695592676,2e-4,0.0067,0.9931
20943,wspoissonTest,0.03463816249899793,0.08167737949877944,0.04703921699978151,2e-4,0,0.9998
20943,wspoissonTest_midp,0.035636120039912816,0.07760715498224696,0.04197103494233415,4e-4,0,0.9996
20944,AC,0.034846498161133145,0.07102177725275824,0.036175279091625094,0.0172,0.039,0.9438
20944,CP,0.033795261873667694,0.07091803830917959,0.037122776435511894,0.0114,0.0398,0.9488
20944,wspoissonTest,0.033921761077180104,0.08245988085733912,0.04853811978015901,0.0121,0,0.9879
20944,wspoissonTest_midp,0.034971167076085524,0.07835881126678036,0.043387644190694845,0.0184,0.0012,0.9804
20945,AC,0.03531211479960985,0.0701740391391622,0.034861924339552354,0.0104,0.0239,0.9657
20945,CP,0.03431599961852235,0.07008417653872999,0.03576817692020763,0.0062,0.0242,0.9696
20945,wspoissonTest,0.034434045555565805,0.08187742574486268,0.04744338018929687,0.0068,0,0.9932
20945,wspoissonTest_midp,0.035443675228945634,0.07780156267713978,0.042357887448194145,0.0115,1e-4,0.9884
20946,AC,0.03496771864563769,0.07099248502849778,0.0360247663828601,0.0181,0.033,0.9489
20946,CP,0.03392335369499641,0.07089084265747066,0.036967488962474246,0.0111,0.0338,0.9551
20946,wspoissonTest,0.0340490536746273,0.08246565203481174,0.048416598360184436,0.012,6e-4,0.98740000000000006
20946,wspoissonTest_midp,0.03509295825536377,0.07836949454554745,0.04327653629018367,0.0194,0.0016,0.979
20947,AC,0.03524459234936819,0.07070956798909286,0.035464975639724665,0.0174,0.032,0.9506
20947,CP,0.03422431810698313,0.07061485569100481,0.03639053758402168,0.0106,0.033,0.9564
20947,wspoissonTest,0.034346488061829626,0.08229867901329965,0.047952190951470026,0.0114,1e-4,0.9885
20947,wspoissonTest_midp,0.0353745253794296,0.0782121047437169,0.042837579364287295,0.0185,0.0011,0.9804
20948,AC,0.03493608298284682,0.07102187701549915,0.03608579403265233,0.0155,0.0381,0.9464
20948,CP,0.03388903053748436,0.07091967920683669,0.03703064866935232,0.0102,0.0394,0.9504
20948,wspoissonTest,0.03401516444406009,0.08248447670213169,0.0484693122580716,0.0107,1e-4,0.9892
20948,wspoissonTest_midp,0.03506063795013179,0.07838762902874147,0.043326991078609677,0.018,9e-4,0.9811
20949,AC,0.035024709738423566,0.07044531308123546,0.03542060334281189,0.0172,0.0327,0.9501
20949,CP,0.0340043259576843,0.07034874206910906,0.03634441611142476,0.0119,0.0337,0.9544
20949,wspoissonTest,0.034126127892466225,0.08203959804015518,0.04791347014768896,0.013,2e-4,0.9868
20949,wspoissonTest_midp,0.035151210532725546,0.07795454071634553,0.042803330183619974,0.0191,9e-4,0.98
20950,AC,2.5099541566587895e-4,0.01888242661867912,0.018631431203013242,0.0155,0.1547,0.8298
20950,CP,7.894596058651797e-4,0.01755969130048329,0.01677023169461811,0.0109,0.1547,0.8344
20950,wspoissonTest,7.960425202767825e-4,0.03789224650952444,0.03709620398924766,0.011,0,0.989
20950,wspoissonTest_midp,0.0010123676647144295,0.032304073218317464,0.031291705553603034,0.0195,0,0.9805
20951,AC,0.0016050327045732224,0.01263039277762932,0.011025360073056097,0.0027,0.0633,0.934
20951,CP,0.0015128783468631181,0.012160050165775907,0.01064717181891279,5e-4,0.071,0.9285
20951,wspoissonTest,0.0015174664491872485,0.03640564540030778,0.034888178951120535,6e-4,0,0.9994
20951,wspoissonTest_midp,0.0016644153599633005,0.031203959304746096,0.029539543944782795,0.0025,0,0.9975
20952,AC,7.670597107774163e-4,0.016478045972137045,0.015710986261359628,0.0149,0.0761,0.909
20952,CP,0.0010190535925408118,0.01550656846752826,0.014487514874987447,0.0106,0.0905,0.8989
20952,wspoissonTest,0.00102518144955875,0.037344032250765255,0.036318850801206504,0.0108,0,0.9892
20952,wspoissonTest_midp,0.001236342568145994,0.03189902858643749,0.0306626860182915,0.0175,0,0.9825
20953,AC,0.0015174750913253493,0.013108925923643464,0.011591450832318115,0.0098,0.0961,0.8941
20953,CP,0.0014559805594839758,0.012586219202178802,0.011130238642694827,0.0054,0.1054,0.8892
20953,wspoissonTest,0.0014609723436440007,0.03658940430849913,0.03512843196485513,0.0056,0,0.9944
20953,wspoissonTest_midp,0.0016206091149827658,0.03134118948611408,0.029720580371131313,0.0095,0,0.9905
20954,AC,0.001149601916964582,0.014878493616085437,0.013728891699120857,0.0149,0.0892,0.8959
20954,CP,0.0012230914887694743,0.014142346180080406,0.012919254691310932,0.0089,0.1018,0.8893
20954,wspoissonTest,0.001228938488764972,0.03706020178275206,0.03583126329398709,0.009,0,0.991
20954,wspoissonTest_midp,0.0014243631660065957,0.03170924172609378,0.030284878560087183,0.0172,0,0.9828
20955,AC,0.001472517758241235,0.013423620340364557,0.011951102582123322,0.0115,0.0994,0.8891
20955,CP,0.0014289543199882731,0.01286934110505571,0.011440386785067437,0.0065,0.1084,0.8851
20955,wspoissonTest,0.0014341785201777814,0.03670590459693422,0.03527172607675644,0.0066,0,0.9934
20955,wspoissonTest_midp,0.0016001434802666965,0.03143790583609447,0.029837762355827767,0.012,0,0.988
20956,AC,0.0013852530969703392,0.013834912616099556,0.012449659519129217,0.0121,0.118,0.8699
20956,CP,0.0013723314437952927,0.013233862975983656,0.011861531532188364,0.0075,0.1284,0.8641
20956,wspoissonTest,0.0013778972187605007,0.036873340778936656,0.03549544356017616,0.0078,0,0.9922
20956,wspoissonTest_midp,0.0015514471258592057,0.03157419762980128,0.030022750503942073,0.0127,0,0.9873
20957,AC,0.001426497343468148,0.013527931731107435,0.012101434387639288,0.0121,0.1119,0.876
20957,CP,0.0013955041842080367,0.012956291029359869,0.011560786845151832,0.007,0.1211,0.8719
20957,wspoissonTest,0.0014008161642566522,0.03673987084172941,0.03533905467747275,0.0071,0,0.9929
20957,wspoissonTest_midp,0.0015697019624165078,0.031454995325990345,0.029885293363573835,0.0133,0,0.9867
20958,AC,0.0013645199132889768,0.013690858549280432,0.012326338635991455,0.0107,0.1168,0.8725
20958,CP,0.0013533164967037398,0.01309430643584393,0.011740989939140191,0.0059,0.1276,0.8665
20958,wspoissonTest,0.0013587428558951397,0.036804306862695424,0.03544556400680029,0.006,0,0.994
20958,wspoissonTest_midp,0.0015288617318295118,0.03150344512567088,0.02997458339384137,0.0121,0,0.9879
20959,AC,0.0014068429876044892,0.013418509523351978,0.012011666535747489,0.0105,0.1165,0.873
20959,CP,0.0013787445442584865,0.012849688502489796,0.01147094395823131,0.0066,0.1258,0.8676
20959,wspoissonTest,0.0013840007111844928,0.03670457102514419,0.0353205703139597,0.0067,0,0.9933
20959,wspoissonTest_midp,0.001549954443101407,0.03141520713828267,0.02986525269518126,0.0113,0,0.9887
20960,AC,0.0013852156523376747,0.013721543712112979,0.012336328059775305,0.0116,0.1222,0.8662
20960,CP,0.0013698291995841673,0.013128160086602697,0.01175833088701853,0.007,0.1311,0.8619
20960,wspoissonTest,0.0013753169740754166,0.036832946773565065,0.03545762979948965,0.0073,0,0.9927
20960,wspoissonTest_midp,0.001546085748455114,0.03153529697533737,0.02998921122688226,0.0132,0,0.9868
20961,AC,0.004568631476862589,0.005467542523697907,8.989110468353168e-4,0.0012,0.0011,0.9977
20961,CP,0.004559399011035991,0.00546736562242235,9.079666113863595e-4,0.0011,0.0011,0.9978
20961,wspoissonTest,0.004559494389257691,0.03535335182892459,0.030793857439666898,0.0011,0,0.9989
20961,wspoissonTest_midp,0.003108223016471207,0.030479754397291007,0.0273715313808198,0,0,1
20962,AC,0.001396753728559485,0.01339510345503817,0.011998349726478686,0.0128,0.1208,0.8664
20962,CP,0.001370493226650121,0.012825345866446082,0.01145485263979596,0.0078,0.1299,0.8623
20962,wspoissonTest,0.0013757665184721613,0.03669524307175845,0.03531947655328629,0.008,0,0.992
20962,wspoissonTest_midp,0.0015422872694159956,0.031401568068509265,0.029859280799093266,0.0137,0,0.9863
20963,AC,0.03000914311561379,0.08161408059717208,0.05160493748155828,0.0161,0.0184,0.9655
20963,CP,0.028371390681276313,0.0812545239597731,0.052883133278496794,0.0104,0.0197,0.9699
20963,wspoissonTest,0.0285847384265872,0.09252273595043672,0.06393799752384952,0.0112,5e-4,0.9883
20963,wspoissonTest_midp,0.0300852877922882,0.08739049074629306,0.05730520295400486,0.0167,0.0025,0.9808
20964,AC,0.03214735238161007,0.07643090077682595,0.04428354839521588,0.0172,0.0286,0.9542
20964,CP,0.030771004393010667,0.07621328699162802,0.04544228259861736,0.0102,0.0309,0.9589
20964,wspoissonTest,0.0309428257766974,0.08920846566662154,0.058265639889924135,0.0114,0,0.9886
20964,wspoissonTest_midp,0.03223989383226359,0.08422034891743024,0.05198045508516665,0.0183,8e-4,0.9809
20965,AC,0.03354935379685998,0.07359790581692244,0.04004855202006247,0.0176,0.032,0.9504
20965,CP,0.03233979270100505,0.07344612362260602,0.04110633092160098,0.0116,0.033,0.9554
20965,wspoissonTest,0.03248807100598038,0.08745513455650336,0.054967063550522985,0.0126,0,0.98740000000000006
20965,wspoissonTest_midp,0.03363555656599161,0.08259806333945634,0.048962506773464726,0.0191,6e-4,0.9803
20966,AC,0.03510534396669854,0.07063998288907507,0.03553463892237652,4e-4,0.0077,0.9919
20966,CP,0.034081692311975435,0.0705435267797357,0.03646183446776027,0,0.008,0.992
20966,wspoissonTest,0.034202404640764565,0.08556655090151265,0.051364146260748075,1e-4,0,0.9999
20966,wspoissonTest_midp,0.03518087704948143,0.08085995401729605,0.04567907696781461,6e-4,0,0.9994
20967,AC,0.034322551394801344,0.071863383498144,0.03754083210334266,0.0141,0.0367,0.9492
20967,CP,0.03321439322661186,0.07174349394340979,0.03852910071679792,0.0078,0.038,0.9542
20967,wspoissonTest,0.03334877448219929,0.08635954886244382,0.05301077438024452,0.0088,1e-4,0.9911
20967,wspoissonTest_midp,0.03439442256473081,0.08159765082905417,0.04720322826432335,0.0159,5e-4,0.9836
20968,AC,0.034953446069924926,0.07102787196881262,0.03607442589888769,0.0087,0.0253,0.966
20968,CP,0.03390720537352759,0.07092621065886744,0.03701900528533985,0.0056,0.0257,0.9687
20968,wspoissonTest,0.03403223421702776,0.0858589454240931,0.05182671120706534,0.0059,0,0.9941
20968,wspoissonTest_midp,0.035027160623465683,0.0811393083695973,0.046112147746131614,0.0095,2e-4,0.9903
20969,AC,0.03444419538295877,0.07179545099001952,0.037351255607060756,0.0165,0.0401,0.9434
